Date,No.,1:F,1:Fm',1:PAR,FvFm,temp,ID,genotype,origin,color,ramptype
20170722,49,77,103,0,0.252,12,WWC4,WWC,ri,white,cold_skel
20170722,50,40,54,0,0.259,12,WBG2,WBG,ri,brown,cold_skel
20170722,51,40,73,0,0.452,12,TBE8,TBE,va,brown,cold_skel
20170722,52,42,54,0,0.222,12,WWI4,WWI,ri,white,cold_skel
20170722,53,32,49,0,0,12,TBO1,TBO,va,brown,cold_skel
20170722,54,52,74,0,0.297,12,WBF2,WBF,ri,brown,cold_skel
20170722,55,34,46,0,0,12,TWA4,TWA,va,white,cold_skel
20170722,56,29,36,0,0,12,TWD5,TWD,va,white,cold_skel
20170722,57,77,118,0,0.347,12,WWC4,WWC,ri,white,cold_skel
20170722,58,35,54,0,0.352,12,WBG2,WBG,ri,brown,cold_skel
20170722,59,52,52,0,0,12,TBE8,TBE,va,brown,cold_skel
20170722,60,32,48,0,0,12,WWI4,WWI,ri,white,cold_skel
20170722,61,47,65,0,0.277,12,TBO1,TBO,va,brown,cold_skel
20170722,62,172,166,0,0,12,WBF2,WBF,ri,brown,cold_skel
20170722,63,35,42,0,0,12,TWA4,TWA,va,white,cold_skel
20170722,64,15,43,0,0,12,TWD5,TWD,va,white,cold_skel
20170722,65,58,87,0,0.333,12,WWC4,WWC,ri,white,cold_skel
20170722,66,30,49,0,0,12,WBG2,WBG,ri,brown,cold_skel
20170722,67,36,50,0,0.28,12,TBE8,TBE,va,brown,cold_skel
20170722,68,42,54,0,0.222,12,WWI4,WWI,ri,white,cold_skel
20170722,69,28,44,0,0,12,TBO1,TBO,va,brown,cold_skel
20170722,70,145,153,0,0.052,12,WBF2,WBF,ri,brown,cold_skel
20170722,71,35,46,0,0,12,TWA4,TWA,va,white,cold_skel
20170722,72,32,38,0,0,12,TWD5,TWD,va,white,cold_skel
20170722,73,84,115,0,0.27,9,WWC4,WWC,ri,white,cold_skel
20170722,74,37,48,0,0,9,WBG2,WBG,ri,brown,cold_skel
20170722,75,44,59,0,0.254,9,TBE8,TBE,va,brown,cold_skel
20170722,76,43,55,0,0.218,9,WWI4,WWI,ri,white,cold_skel
20170722,77,42,49,0,0,9,TBO1,TBO,va,brown,cold_skel
20170722,78,54,67,0,0.194,9,WBF2,WBF,ri,brown,cold_skel
20170722,79,24,43,0,0,9,TWA4,TWA,va,white,cold_skel
20170722,80,18,37,0,0,9,TWD5,TWD,va,white,cold_skel
20170722,81,35,52,0,0.327,9,WWC4,WWC,ri,white,cold_skel
20170722,82,22,44,0,0,9,WBG2,WBG,ri,brown,cold_skel
20170722,83,41,56,0,0.268,9,TBE8,TBE,va,brown,cold_skel
20170722,84,53,68,0,0.221,9,WWI4,WWI,ri,white,cold_skel
20170722,85,31,41,0,0,9,TBO1,TBO,va,brown,cold_skel
20170722,86,76,94,0,0.191,9,WBF2,WBF,ri,brown,cold_skel
20170722,87,36,44,0,0,9,TWA4,TWA,va,white,cold_skel
20170722,88,32,35,0,0,9,TWD5,TWD,va,white,cold_skel
20170722,89,39,52,0,0.25,9,WWC4,WWC,ri,white,cold_skel
20170722,90,40,52,0,0.231,9,WBG2,WBG,ri,brown,cold_skel
20170722,91,39,56,0,0.304,9,TBE8,TBE,va,brown,cold_skel
20170722,92,58,79,0,0.266,9,WWI4,WWI,ri,white,cold_skel
20170722,93,53,68,0,0.221,9,TBO1,TBO,va,brown,cold_skel
20170722,94,167,176,0,0.051,9,WBF2,WBF,ri,brown,cold_skel
20170722,95,34,45,0,0,9,TWA4,TWA,va,white,cold_skel
20170722,96,26,39,0,0,9,TWD5,TWD,va,white,cold_skel
20170722,97,86,105,0,0.181,6,WWC4,WWC,ri,white,cold_skel
20170722,98,40,51,0,0.216,6,WBG2,WBG,ri,brown,cold_skel
20170722,99,30,52,0,0.423,6,TBE8,TBE,va,brown,cold_skel
20170722,100,43,59,0,0.271,6,WWI4,WWI,ri,white,cold_skel
20170722,101,31,48,0,0,6,TBO1,TBO,va,brown,cold_skel
20170722,102,110,123,0,0.106,6,WBF2,WBF,ri,brown,cold_skel
20170722,103,30,47,0,0,6,TWA4,TWA,va,white,cold_skel
20170722,104,23,37,0,0,6,TWD5,TWD,va,white,cold_skel
20170722,105,89,122,0,0.27,6,WWC4,WWC,ri,white,cold_skel
20170722,106,36,45,0,0,6,WBG2,WBG,ri,brown,cold_skel
20170722,107,39,46,0,0,6,TBE8,TBE,va,brown,cold_skel
20170722,108,32,53,0,0.396,6,WWI4,WWI,ri,white,cold_skel
20170722,109,121,130,0,0.069,6,TBO1,TBO,va,brown,cold_skel
20170722,110,90,115,0,0.217,6,WBF2,WBF,ri,brown,cold_skel
20170722,111,36,48,0,0,6,TWA4,TWA,va,white,cold_skel
20170722,112,26,36,0,0,6,TWD5,TWD,va,white,cold_skel
20170722,113,62,85,0,0.271,6,WWC4,WWC,ri,white,cold_skel
20170722,114,36,42,0,0,6,WBG2,WBG,ri,brown,cold_skel
20170722,115,51,62,0,0.177,6,TBE8,TBE,va,brown,cold_skel
20170722,117,22,53,0,0.585,6,WWI4,WWI,ri,white,cold_skel
20170722,118,13,42,0,0,6,TBO1,TBO,va,brown,cold_skel
20170722,119,51,89,0,0.427,6,WBF2,WBF,ri,brown,cold_skel
20170722,120,10,40,0,0,6,TWA4,TWA,va,white,cold_skel
20170722,121,14,37,0,0,6,TWD5,TWD,va,white,cold_skel
