Date,No.,1:F,1:Fm',1:PAR,FvFm,temp,ID,genotype,origin,color,ramptype
20170707,44,180,302,0,0.404,22,WBG1,WBG,ri,brown,heat_holo
20170707,45,45,63,0,0.286,22,TWA5,TWA,va,white,heat_holo
20170707,46,140,232,0,0.397,22,TBO7,TBO,va,brown,heat_holo
20170707,47,449,625,0,0.282,22,WBF1,WBF,ri,brown,heat_holo
20170707,48,97,119,0,0.185,22,WWC3,WWC,ri,white,heat_holo
20170707,49,55,56,0,0.018,26,TWD1,TWD,va,white,heat_holo
20170707,50,45,60,0,0.25,26,WWI2,WWI,ri,white,heat_holo
20170707,51,79,119,0,0.336,26,TBE1,TBE,va,brown,heat_holo
20170707,52,245,453,0,0.459,26,WBG1,WBG,ri,brown,heat_holo
20170707,53,51,49,0,0,26,TWA5,TWA,va,white,heat_holo
20170707,54,110,218,0,0.495,26,TBO7,TBO,va,brown,heat_holo
20170707,55,390,639,0,0.39,26,WBF1,WBF,ri,brown,heat_holo
20170707,56,38,58,0,0.345,26,WWC3,WWC,ri,white,heat_holo
20170707,57,51,56,0,0.089,26,TWD1,TWD,va,white,heat_holo
20170707,58,47,62,0,0.242,26,WWI2,WWI,ri,white,heat_holo
20170707,59,172,331,0,0.48,26,TBE1,TBE,va,brown,heat_holo
20170707,60,129,206,0,0.374,26,WBG1,WBG,ri,brown,heat_holo
20170707,61,36,58,0,0.379,26,TWA5,TWA,va,white,heat_holo
20170707,62,157,264,0,0.405,26,TBO7,TBO,va,brown,heat_holo
20170707,63,209,358,0,0.416,26,WBF1,WBF,ri,brown,heat_holo
20170707,64,50,74,0,0.324,26,WWC3,WWC,ri,white,heat_holo
20170707,65,44,56,0,0.214,26,TWD1,TWD,va,white,heat_holo
20170707,66,62,73,0,0.151,26,WWI2,WWI,ri,white,heat_holo
20170707,67,93,153,0,0.392,26,TBE1,TBE,va,brown,heat_holo
20170707,68,211,394,0,0.464,26,WBG1,WBG,ri,brown,heat_holo
20170707,69,50,57,0,0.123,26,TWA5,TWA,va,white,heat_holo
20170707,70,108,205,0,0.473,26,TBO7,TBO,va,brown,heat_holo
20170707,71,145,246,0,0.411,26,WBF1,WBF,ri,brown,heat_holo
20170707,72,60,86,0,0.302,26,WWC3,WWC,ri,white,heat_holo
20170707,73,42,53,0,0.208,29,TWD1,TWD,va,white,heat_holo
20170707,74,62,77,0,0.195,29,WWI2,WWI,ri,white,heat_holo
20170707,75,122,197,0,0.381,29,TBE1,TBE,va,brown,heat_holo
20170707,76,71,101,0,0.297,29,WBG1,WBG,ri,brown,heat_holo
20170707,77,42,59,0,0.288,29,TWA5,TWA,va,white,heat_holo
20170707,78,75,139,0,0.46,29,TBO7,TBO,va,brown,heat_holo
20170707,79,320,560,0,0.429,29,WBF1,WBF,ri,brown,heat_holo
20170707,80,51,62,0,0.177,29,WWC3,WWC,ri,white,heat_holo
20170707,81,40,53,0,0.245,29,TWD1,TWD,va,white,heat_holo
20170707,82,54,68,0,0.206,29,WWI2,WWI,ri,white,heat_holo
20170707,83,175,311,0,0.437,29,TBE1,TBE,va,brown,heat_holo
20170707,84,167,261,0,0.36,29,WBG1,WBG,ri,brown,heat_holo
20170707,85,43,54,0,0.204,29,TWA5,TWA,va,white,heat_holo
20170707,86,84,145,0,0.421,29,TBO7,TBO,va,brown,heat_holo
20170707,87,264,421,0,0.373,29,WBF1,WBF,ri,brown,heat_holo
20170707,88,48,63,0,0.238,29,WWC3,WWC,ri,white,heat_holo
20170707,89,45,55,0,0.182,29,TWD1,TWD,va,white,heat_holo
20170707,90,48,55,0,0.127,29,WWI2,WWI,ri,white,heat_holo
20170707,91,157,285,0,0.449,29,TBE1,TBE,va,brown,heat_holo
20170707,92,144,228,0,0.368,29,WBG1,WBG,ri,brown,heat_holo
20170707,93,40,58,0,0.31,29,TWA5,TWA,va,white,heat_holo
20170707,94,90,137,0,0.343,29,TBO7,TBO,va,brown,heat_holo
20170707,95,235,374,0,0.372,29,WBF1,WBF,ri,brown,heat_holo
20170707,96,54,66,0,0.182,29,WWC3,WWC,ri,white,heat_holo
20170707,97,43,55,0,0.218,32,TWD1,TWD,va,white,heat_holo
20170707,98,42,57,0,0.263,32,WWI2,WWI,ri,white,heat_holo
20170707,99,157,258,0,0.391,32,TBE1,TBE,va,brown,heat_holo
20170707,100,75,94,0,0.202,32,WBG1,WBG,ri,brown,heat_holo
20170707,101,44,51,0,0.137,32,TWA5,TWA,va,white,heat_holo
20170707,102,131,219,0,0.402,32,TBO7,TBO,va,brown,heat_holo
20170707,103,214,334,0,0.359,32,WBF1,WBF,ri,brown,heat_holo
20170707,104,85,94,0,0.096,32,WWC3,WWC,ri,white,heat_holo
20170707,105,38,51,0,0.255,32,TWD1,TWD,va,white,heat_holo
20170707,106,65,71,0,0.085,32,WWI2,WWI,ri,white,heat_holo
20170707,107,138,247,0,0.441,32,TBE1,TBE,va,brown,heat_holo
20170707,108,70,93,0,0.247,32,WBG1,WBG,ri,brown,heat_holo
20170707,109,54,58,0,0.069,32,TWA5,TWA,va,white,heat_holo
20170707,110,108,199,0,0.457,32,TBO7,TBO,va,brown,heat_holo
20170707,111,205,326,0,0.371,32,WBF1,WBF,ri,brown,heat_holo
20170707,112,55,69,0,0.203,32,WWC3,WWC,ri,white,heat_holo
20170707,113,38,53,0,0.283,32,TWD1,TWD,va,white,heat_holo
20170707,114,74,92,0,0.196,32,WWI2,WWI,ri,white,heat_holo
20170707,115,156,279,0,0.441,32,TBE1,TBE,va,brown,heat_holo
20170707,116,105,159,0,0.34,32,WBG1,WBG,ri,brown,heat_holo
20170707,117,44,56,0,0.214,32,TWA5,TWA,va,white,heat_holo
20170707,118,208,399,0,0.479,32,TBO7,TBO,va,brown,heat_holo
20170707,119,201,337,0,0.404,32,WBF1,WBF,ri,brown,heat_holo
20170707,120,54,68,0,0.206,32,WWC3,WWC,ri,white,heat_holo
