Date,No.,1:F,1:Fm',1:PAR,FvFm,temp,ID,genotype,origin,color,ramptype
20170716,32,41,73,0,0.438,15,TWL4,TWL,va,white,cold_holo
20170716,33,57,114,0,0.5,15,WBP1,WBP,ri,brown,cold_holo
20170716,34,73,109,0,0.33,15,WWF1,WWF,ri,white,cold_holo
20170716,35,13,38,0,0,15,WWB3,WWB,ri,white,cold_holo
20170716,36,35,50,0,0.3,15,TWH1,TWH,va,white,cold_holo
20170716,37,91,185,0,0.508,15,TBM2,TBM,va,brown,cold_holo
20170716,38,75,179,0,0.581,15,TBG4,TBG,va,brown,cold_holo
20170716,39,93,153,0,0.392,15,WBN2,WBN,ri,brown,cold_holo
20170716,40,47,86,0,0.453,15,TWL4,TWL,va,white,cold_holo
20170716,41,54,110,0,0.509,15,WBP1,WBP,ri,brown,cold_holo
20170716,42,16,39,0,0,15,WWF1,WWF,ri,white,cold_holo
20170716,43,30,58,0,0.483,15,WWB3,WWB,ri,white,cold_holo
20170716,44,17,39,0,0,15,TWH1,TWH,va,white,cold_holo
20170716,45,46,91,0,0.495,15,TBM2,TBM,va,brown,cold_holo
20170716,46,24,54,0,0.556,15,TBG4,TBG,va,brown,cold_holo
20170716,47,36,71,0,0.493,15,WBN2,WBN,ri,brown,cold_holo
20170716,48,36,48,0,0,15,TWL4,TWL,va,white,cold_holo
20170716,49,130,155,0,0.161,12,WBP1,WBP,ri,brown,cold_holo
20170716,50,36,52,0,0.308,12,WWF1,WWF,ri,white,cold_holo
20170716,51,50,65,0,0.231,12,WWB3,WWB,ri,white,cold_holo
20170716,52,25,52,0,0.519,12,TWH1,TWH,va,white,cold_holo
20170716,53,61,104,0,0.413,12,TBM2,TBM,va,brown,cold_holo
20170716,54,54,98,0,0.449,12,TBG4,TBG,va,brown,cold_holo
20170716,55,74,92,0,0.196,12,WBN2,WBN,ri,brown,cold_holo
20170716,56,56,77,0,0.273,12,TWL4,TWL,va,white,cold_holo
20170716,57,73,133,0,0.451,12,WBP1,WBP,ri,brown,cold_holo
20170716,58,46,61,0,0.246,12,WWF1,WWF,ri,white,cold_holo
20170716,59,29,49,0,0,12,WWB3,WWB,ri,white,cold_holo
20170716,60,28,40,0,0,12,TWH1,TWH,va,white,cold_holo
20170716,61,57,91,0,0.374,12,TBM2,TBM,va,brown,cold_holo
20170716,62,75,158,0,0.525,12,TBG4,TBG,va,brown,cold_holo
20170716,63,109,199,0,0.452,12,WBN2,WBN,ri,brown,cold_holo
20170716,64,32,40,0,0,12,TWL4,TWL,va,white,cold_holo
20170716,65,52,83,0,0.373,12,WBP1,WBP,ri,brown,cold_holo
20170716,66,19,40,0,0,12,WWF1,WWF,ri,white,cold_holo
20170716,67,26,45,0,0,12,WWB3,WWB,ri,white,cold_holo
20170716,68,11,41,0,0,12,TWH1,TWH,va,white,cold_holo
20170716,69,74,127,0,0.417,12,TBM2,TBM,va,brown,cold_holo
20170716,70,212,238,0,0.109,12,TBG4,TBG,va,brown,cold_holo
20170716,71,77,88,0,0.125,12,WBN2,WBN,ri,brown,cold_holo
20170716,72,41,60,0,0.317,12,TWL4,TWL,va,white,cold_holo
20170716,73,20,53,0,0.623,9,WBP1,WBP,ri,brown,cold_holo
20170716,74,20,43,0,0,9,WWF1,WWF,ri,white,cold_holo
20170716,75,28,47,0,0,9,WWB3,WWB,ri,white,cold_holo
20170716,76,50,65,0,0.231,9,TWH1,TWH,va,white,cold_holo
20170716,77,147,225,0,0.347,9,TBM2,TBM,va,brown,cold_holo
20170716,78,105,124,0,0.153,9,TBG4,TBG,va,brown,cold_holo
20170716,79,71,94,0,0.245,9,WBN2,WBN,ri,brown,cold_holo
20170716,80,20,40,0,0,9,TWL4,TWL,va,white,cold_holo
20170716,81,54,84,0,0.357,9,WBP1,WBP,ri,brown,cold_holo
20170716,82,53,75,0,0.293,9,WWF1,WWF,ri,white,cold_holo
20170716,83,36,49,0,0,9,WWB3,WWB,ri,white,cold_holo
20170716,84,37,55,0,0.327,9,TWH1,TWH,va,white,cold_holo
20170716,85,48,72,0,0.333,9,TBM2,TBM,va,brown,cold_holo
20170716,86,40,70,0,0.429,9,TBG4,TBG,va,brown,cold_holo
20170716,87,75,118,0,0.364,9,WBN2,WBN,ri,brown,cold_holo
20170716,88,27,43,0,0,9,TWL4,TWL,va,white,cold_holo
20170716,89,63,98,0,0.357,9,WBP1,WBP,ri,brown,cold_holo
20170716,90,56,77,0,0.273,9,WWF1,WWF,ri,white,cold_holo
20170716,91,24,36,0,0,9,WWB3,WWB,ri,white,cold_holo
20170716,92,40,52,0,0.231,9,TWH1,TWH,va,white,cold_holo
20170716,93,123,213,0,0.423,9,TBM2,TBM,va,brown,cold_holo
20170716,94,57,62,0,0.081,9,TBG4,TBG,va,brown,cold_holo
20170716,95,63,103,0,0.388,9,WBN2,WBN,ri,brown,cold_holo
20170716,96,43,57,0,0.246,9,TWL4,TWL,va,white,cold_holo
20170716,97,60,98,0,0.388,6,WBP1,WBP,ri,brown,cold_holo
20170716,98,69,92,0,0.25,6,WWF1,WWF,ri,white,cold_holo
20170716,99,35,45,0,0,6,WWB3,WWB,ri,white,cold_holo
20170716,100,40,42,0,0,6,TWH1,TWH,va,white,cold_holo
20170716,101,46,57,0,0.193,6,TBM2,TBM,va,brown,cold_holo
20170716,102,93,107,0,0.131,6,TBG4,TBG,va,brown,cold_holo
20170716,103,58,72,0,0.194,6,WBN2,WBN,ri,brown,cold_holo
20170716,104,14,32,0,0,6,TWL4,TWL,va,white,cold_holo
20170716,105,41,66,0,0.379,6,WBP1,WBP,ri,brown,cold_holo
20170716,106,72,87,0,0.172,6,WWF1,WWF,ri,white,cold_holo
20170716,107,36,42,0,0,6,WWB3,WWB,ri,white,cold_holo
20170716,108,23,42,0,0,6,TWH1,TWH,va,white,cold_holo
20170716,109,34,48,0,0,6,TBM2,TBM,va,brown,cold_holo
20170716,110,81,95,0,0.147,6,TBG4,TBG,va,brown,cold_holo
20170716,111,58,74,0,0.216,6,WBN2,WBN,ri,brown,cold_holo
20170716,112,36,54,0,0.333,6,TWL4,TWL,va,white,cold_holo
20170716,113,103,153,0,0.327,6,WBP1,WBP,ri,brown,cold_holo
20170716,114,57,72,0,0.208,6,WWF1,WWF,ri,white,cold_holo
20170716,115,24,44,0,0,6,WWB3,WWB,ri,white,cold_holo
20170716,116,48,59,0,0.186,6,TWH1,TWH,va,white,cold_holo
20170716,117,61,86,0,0.291,6,TBM2,TBM,va,brown,cold_holo
20170716,118,44,55,0,0.2,6,TBG4,TBG,va,brown,cold_holo
20170716,119,71,96,0,0.26,6,WBN2,WBN,ri,brown,cold_holo
20170716,120,22,40,0,0,6,TWL4,TWL,va,white,cold_holo
