Date,No.,1:F,1:Fm',1:PAR,FvFm,temp,ID,genotype,origin,color,ramptype
20170714,79,22,40,0,0,9,TWM2,TWM,va,white,cold_holo
20170714,80,28,48,0,0,9,TWI2,TWI,va,white,cold_holo
20170714,81,103,136,0,0.243,9,WWK2,WWK,ri,white,cold_holo
20170714,82,43,83,0,0.482,9,TBL2,TBL,va,brown,cold_holo
20170714,83,24,46,0,0,9,WWE4,WWE,ri,white,cold_holo
20170714,84,82,121,0,0.322,9,WBC3,WBC,ri,brown,cold_holo
20170714,85,119,137,0,0.131,9,TBF7,TBF,va,brown,cold_holo
20170714,86,56,81,0,0.309,9,WBO2,WBO,ri,brown,cold_holo
20170714,87,28,41,0,0,9,TWM2,TWM,va,white,cold_holo
20170714,88,30,54,0,0.444,9,TWI2,TWI,va,white,cold_holo
20170714,89,27,41,0,0,9,WWK2,WWK,ri,white,cold_holo
20170714,90,68,113,0,0.398,9,TBL2,TBL,va,brown,cold_holo
20170714,91,29,41,0,0,9,WWE4,WWE,ri,white,cold_holo
20170714,92,50,78,0,0.359,9,WBC3,WBC,ri,brown,cold_holo
20170714,93,119,134,0,0.112,9,TBF7,TBF,va,brown,cold_holo
20170714,94,114,159,0,0.283,9,WBO2,WBO,ri,brown,cold_holo
20170714,95,29,42,0,0,9,TWM2,TWM,va,white,cold_holo
20170714,96,34,52,0,0.346,9,TWI2,TWI,va,white,cold_holo
20170714,97,48,80,0,0.4,9,WWK2,WWK,ri,white,cold_holo
20170714,98,104,150,0,0.307,6,TBL2,TBL,va,brown,cold_holo
20170714,99,33,50,0,0.34,6,WWE4,WWE,ri,white,cold_holo
20170714,100,80,129,0,0.38,6,WBC3,WBC,ri,brown,cold_holo
20170714,101,87,108,0,0.194,6,TBF7,TBF,va,brown,cold_holo
20170714,102,59,89,0,0.337,6,WBO2,WBO,ri,brown,cold_holo
20170714,103,25,40,0,0,6,TWM2,TWM,va,white,cold_holo
20170714,104,32,49,0,0,6,TWI2,TWI,va,white,cold_holo
20170714,105,29,41,0,0,6,WWK2,WWK,ri,white,cold_holo
20170714,106,45,68,0,0.338,6,TBL2,TBL,va,brown,cold_holo
20170714,107,42,52,0,0.192,6,WWE4,WWE,ri,white,cold_holo
20170714,108,48,81,0,0.407,6,WBC3,WBC,ri,brown,cold_holo
20170714,109,105,127,0,0.173,6,TBF7,TBF,va,brown,cold_holo
20170714,110,63,96,0,0.344,6,WBO2,WBO,ri,brown,cold_holo
20170714,111,33,38,0,0,6,TWM2,TWM,va,white,cold_holo
20170714,112,35,47,0,0,6,TWI2,TWI,va,white,cold_holo
20170714,113,26,38,0,0,6,WWK2,WWK,ri,white,cold_holo
20170714,114,57,92,0,0.38,6,TBL2,TBL,va,brown,cold_holo
20170714,115,22,44,0,0,6,WWE4,WWE,ri,white,cold_holo
20170714,116,29,54,0,0.463,6,WBC3,WBC,ri,brown,cold_holo
20170714,117,50,66,0,0.242,6,TBF7,TBF,va,brown,cold_holo
20170714,118,97,132,0,0.265,6,WBO2,WBO,ri,brown,cold_holo
20170714,119,20,43,0,0,6,TWM2,TWM,va,white,cold_holo
20170714,120,33,44,0,0,6,TWI2,TWI,va,white,cold_holo
20170714,121,28,40,0,0,6,WWK2,WWK,ri,white,cold_holo
