Date,No.,1:F,1:Fm',1:PAR,FvFm,temp,ID,genotype,origin,color,ramptype
20170719,101,40,49,0,0,32,WWK1,WWK,ri,white,heat_skel
20170719,102,31,45,0,0,32,WWE3,WWE,ri,white,heat_skel
20170719,103,41,60,0,0.317,32,WBC6,WBC,ri,brown,heat_skel
20170719,104,34,43,0,0,32,TBF5,TBF,va,brown,heat_skel
20170719,105,40,54,0,0.259,32,TBL5,TBL,va,brown,heat_skel
20170719,106,15,31,0,0,32,TWM4,TWM,va,white,heat_skel
20170719,107,120,136,0,0.118,32,WBO3,WBO,ri,brown,heat_skel
20170719,108,26,41,0,0,32,TWI6,TWI,va,white,heat_skel
20170719,109,28,45,0,0,32,WWK1,WWK,ri,white,heat_skel
20170719,110,39,51,0,0.235,32,WWE3,WWE,ri,white,heat_skel
20170719,111,57,73,0,0.219,32,WBC6,WBC,ri,brown,heat_skel
20170719,112,30,42,0,0,32,TBF5,TBF,va,brown,heat_skel
20170719,113,37,53,0,0.302,32,TBL5,TBL,va,brown,heat_skel
20170719,114,37,54,0,0.315,32,TWM4,TWM,va,white,heat_skel
20170719,115,127,156,0,0.186,32,WBO3,WBO,ri,brown,heat_skel
20170719,116,27,41,0,0,32,TWI6,TWI,va,white,heat_skel
20170719,117,68,81,0,0.16,32,WWK1,WWK,ri,white,heat_skel
20170719,118,33,42,0,0,32,WWE3,WWE,ri,white,heat_skel
20170719,119,58,79,0,0.266,32,WBC6,WBC,ri,brown,heat_skel
20170719,120,30,41,0,0,32,TBF5,TBF,va,brown,heat_skel
