Date,No.,1:F,1:Fm',1:PAR,FvFm,temp,ID,genotype,origin,color,ramptype
20170726,68,59,76,0,0.224,12,WBJ2,WBJ,ri,brown,cold_skel
20170726,69,25,46,0,0,12,TBG3,TBG,va,brown,cold_skel
20170726,70,42,43,0,0,12,WWH1,WWH,ri,white,cold_skel
20170726,71,58,66,0,0.121,12,TWL3,TWL,va,white,cold_skel
20170726,72,40,49,0,0,12,WWB2,WWB,ri,white,cold_skel
20170726,73,37,55,0,0.327,9,TBM3,TBM,va,brown,cold_skel
20170726,74,55,61,0,0.098,9,TWH4,TWH,va,white,cold_skel
20170726,75,52,71,0,0.268,9,WBB1,WBB,ri,brown,cold_skel
20170726,76,64,78,0,0.179,9,WBJ2,WBJ,ri,brown,cold_skel
20170726,77,33,47,0,0,9,TBG3,TBG,va,brown,cold_skel
20170726,78,36,51,0,0.294,9,WWH1,WWH,ri,white,cold_skel
20170726,79,52,74,0,0.297,9,TWL3,TWL,va,white,cold_skel
20170726,80,44,49,0,0,9,WWB2,WWB,ri,white,cold_skel
20170726,81,40,56,0,0.286,9,TBM3,TBM,va,brown,cold_skel
20170726,82,38,54,0,0.296,9,TWH4,TWH,va,white,cold_skel
20170726,83,39,51,0,0.235,9,WBB1,WBB,ri,brown,cold_skel
20170726,84,41,57,0,0.281,9,WBJ2,WBJ,ri,brown,cold_skel
20170726,85,40,54,0,0.259,9,TBG3,TBG,va,brown,cold_skel
20170726,86,52,72,0,0.278,9,WWH1,WWH,ri,white,cold_skel
20170726,87,56,82,0,0.317,9,TWL3,TWL,va,white,cold_skel
20170726,88,34,46,0,0,9,WWB2,WWB,ri,white,cold_skel
20170726,89,36,56,0,0.357,9,TBM3,TBM,va,brown,cold_skel
20170726,90,42,51,0,0.176,9,TWH4,TWH,va,white,cold_skel
20170726,91,37,55,0,0.327,9,WBB1,WBB,ri,brown,cold_skel
20170726,92,41,55,0,0.255,9,WBJ2,WBJ,ri,brown,cold_skel
20170726,93,43,52,0,0.173,9,TBG3,TBG,va,brown,cold_skel
20170726,94,33,43,0,0,9,WWH1,WWH,ri,white,cold_skel
20170726,95,51,62,0,0.177,9,TWL3,TWL,va,white,cold_skel
20170726,96,24,52,0,0.538,9,WWB2,WWB,ri,white,cold_skel
20170726,97,39,58,0,0.328,6,TBM3,TBM,va,brown,cold_skel
20170726,98,41,49,0,0,6,TWH4,TWH,va,white,cold_skel
20170726,99,42,46,0,0,6,WBB1,WBB,ri,brown,cold_skel
20170726,100,43,59,0,0.271,6,WBJ2,WBJ,ri,brown,cold_skel
20170726,101,34,48,0,0,6,TBG3,TBG,va,brown,cold_skel
20170726,102,33,44,0,0,6,WWH1,WWH,ri,white,cold_skel
20170726,103,56,70,0,0.2,6,TWL3,TWL,va,white,cold_skel
20170726,104,35,47,0,0,6,WWB2,WWB,ri,white,cold_skel
20170726,105,50,60,0,0.167,6,TBM3,TBM,va,brown,cold_skel
20170726,106,52,61,0,0.148,6,TWH4,TWH,va,white,cold_skel
20170726,107,35,43,0,0,6,WBB1,WBB,ri,brown,cold_skel
20170726,108,55,63,0,0.127,6,WBJ2,WBJ,ri,brown,cold_skel
20170726,109,27,53,0,0.491,6,TBG3,TBG,va,brown,cold_skel
20170726,110,75,87,0,0.138,6,WWH1,WWH,ri,white,cold_skel
20170726,111,70,79,0,0.114,6,TWL3,TWL,va,white,cold_skel
20170726,112,50,68,0,0.265,6,WWB2,WWB,ri,white,cold_skel
20170726,113,36,59,0,0.39,6,TBM3,TBM,va,brown,cold_skel
20170726,114,44,48,0,0,6,TWH4,TWH,va,white,cold_skel
20170726,115,36,47,0,0,6,WBB1,WBB,ri,brown,cold_skel
20170726,116,46,54,0,0.148,6,WBJ2,WBJ,ri,brown,cold_skel
20170726,117,31,44,0,0,6,TBG3,TBG,va,brown,cold_skel
20170726,118,37,57,0,0.351,6,WWH1,WWH,ri,white,cold_skel
20170726,119,55,71,0,0.225,6,TWL3,TWL,va,white,cold_skel
20170726,120,50,55,0,0.091,6,WWB2,WWB,ri,white,cold_skel
