"""#"""	DateTime	Temp
3973	2/16/17 21:00	7.582
3974	2/16/17 21:15	7.582
3975	2/16/17 21:30	7.682
3976	2/16/17 21:45	7.782
3977	2/16/17 22:00	7.782
3978	2/16/17 22:15	7.782
3979	2/16/17 22:30	7.782
3980	2/16/17 22:45	7.782
3981	2/16/17 23:00	7.782
3982	2/16/17 23:15	7.782
3983	2/16/17 23:30	7.782
3984	2/16/17 23:45	7.782
3985	2/17/17 0:00	7.782
3986	2/17/17 0:15	7.782
3987	2/17/17 0:30	7.782
3988	2/17/17 0:45	7.782
3989	2/17/17 1:00	7.782
3990	2/17/17 1:15	7.782
3991	2/17/17 1:30	7.782
3992	2/17/17 1:45	7.782
3993	2/17/17 2:00	7.782
3994	2/17/17 2:15	7.782
3995	2/17/17 2:30	7.882
3996	2/17/17 2:45	7.882
3997	2/17/17 3:00	7.882
3998	2/17/17 3:15	7.983
3999	2/17/17 3:30	7.983
4000	2/17/17 3:45	7.983
4001	2/17/17 4:00	7.983
4002	2/17/17 4:15	7.983
4003	2/17/17 4:30	7.983
4004	2/17/17 4:45	7.983
4005	2/17/17 5:00	7.983
4006	2/17/17 5:15	7.983
4007	2/17/17 5:30	7.983
4008	2/17/17 5:45	7.983
4009	2/17/17 6:00	7.983
4010	2/17/17 6:15	7.983
4011	2/17/17 6:30	7.983
4012	2/17/17 6:45	7.983
4013	2/17/17 7:00	7.983
4014	2/17/17 7:15	7.983
4015	2/17/17 7:30	7.983
4016	2/17/17 7:45	7.983
4017	2/17/17 8:00	7.882
4018	2/17/17 8:15	7.882
4019	2/17/17 8:30	7.782
4020	2/17/17 8:45	7.882
4021	2/17/17 9:00	7.882
4022	2/17/17 9:15	7.882
4023	2/17/17 9:30	7.782
4024	2/17/17 9:45	7.782
4025	2/17/17 10:00	7.782
4026	2/17/17 10:15	7.682
4027	2/17/17 10:30	7.682
4028	2/17/17 10:45	7.682
4029	2/17/17 11:00	7.682
4030	2/17/17 11:15	7.682
4031	2/17/17 11:30	7.682
4032	2/17/17 11:45	7.682
4033	2/17/17 12:00	7.682
4034	2/17/17 12:15	7.682
4035	2/17/17 12:30	7.682
4036	2/17/17 12:45	7.682
4037	2/17/17 13:00	7.682
4038	2/17/17 13:15	7.682
4039	2/17/17 13:30	7.682
4040	2/17/17 13:45	7.682
4041	2/17/17 14:00	7.682
4042	2/17/17 14:15	7.682
4043	2/17/17 14:30	7.682
4044	2/17/17 14:45	7.682
4045	2/17/17 15:00	7.682
4046	2/17/17 15:15	7.682
4047	2/17/17 15:30	7.682
4048	2/17/17 15:45	7.682
4049	2/17/17 16:00	7.682
4050	2/17/17 16:15	7.682
4051	2/17/17 16:30	7.682
4052	2/17/17 16:45	7.682
4053	2/17/17 17:00	7.682
4054	2/17/17 17:15	7.682
4055	2/17/17 17:30	7.682
4056	2/17/17 17:45	7.582
4057	2/17/17 18:00	7.582
4058	2/17/17 18:15	7.682
4059	2/17/17 18:30	7.682
4060	2/17/17 18:45	7.682
4061	2/17/17 19:00	7.682
4062	2/17/17 19:15	7.582
4063	2/17/17 19:30	7.582
4064	2/17/17 19:45	7.582
4065	2/17/17 20:00	7.582
4066	2/17/17 20:15	7.582
4067	2/17/17 20:30	7.582
4068	2/17/17 20:45	7.582
4069	2/17/17 21:00	7.582
4070	2/17/17 21:15	7.582
4071	2/17/17 21:30	7.481
4072	2/17/17 21:45	7.481
4073	2/17/17 22:00	7.481
4074	2/17/17 22:15	7.481
4075	2/17/17 22:30	7.481
4076	2/17/17 22:45	7.481
4077	2/17/17 23:00	7.481
4078	2/17/17 23:15	7.481
4079	2/17/17 23:30	7.481
4080	2/17/17 23:45	7.481
4081	2/18/17 0:00	7.481
4082	2/18/17 0:15	7.481
4083	2/18/17 0:30	7.481
4084	2/18/17 0:45	7.481
4085	2/18/17 1:00	7.481
4086	2/18/17 1:15	7.481
4087	2/18/17 1:30	7.481
4088	2/18/17 1:45	7.481
4089	2/18/17 2:00	7.481
4090	2/18/17 2:15	7.481
4091	2/18/17 2:30	7.481
4092	2/18/17 2:45	7.481
4093	2/18/17 3:00	7.481
4094	2/18/17 3:15	7.481
4095	2/18/17 3:30	7.481
4096	2/18/17 3:45	7.582
4097	2/18/17 4:00	7.582
4098	2/18/17 4:15	7.582
4099	2/18/17 4:30	7.582
4100	2/18/17 4:45	7.582
4101	2/18/17 5:00	7.582
4102	2/18/17 5:15	7.582
4103	2/18/17 5:30	7.582
4104	2/18/17 5:45	7.582
4105	2/18/17 6:00	7.582
4106	2/18/17 6:15	7.582
4107	2/18/17 6:30	7.582
4108	2/18/17 6:45	7.582
4109	2/18/17 7:00	7.582
4110	2/18/17 7:15	7.582
4111	2/18/17 7:30	7.582
4112	2/18/17 7:45	7.582
4113	2/18/17 8:00	7.582
4114	2/18/17 8:15	7.582
4115	2/18/17 8:30	7.582
4116	2/18/17 8:45	7.682
4117	2/18/17 9:00	7.682
4118	2/18/17 9:15	7.682
4119	2/18/17 9:30	7.682
4120	2/18/17 9:45	7.682
4121	2/18/17 10:00	7.682
4122	2/18/17 10:15	7.782
4123	2/18/17 10:30	7.782
4124	2/18/17 10:45	7.782
4125	2/18/17 11:00	7.782
4126	2/18/17 11:15	7.782
4127	2/18/17 11:30	7.782
4128	2/18/17 11:45	7.782
4129	2/18/17 12:00	7.782
4130	2/18/17 12:15	7.782
4131	2/18/17 12:30	7.782
4132	2/18/17 12:45	7.782
4133	2/18/17 13:00	7.782
4134	2/18/17 13:15	7.782
4135	2/18/17 13:30	7.782
4136	2/18/17 13:45	7.782
4137	2/18/17 14:00	7.782
4138	2/18/17 14:15	7.782
4139	2/18/17 14:30	7.782
4140	2/18/17 14:45	7.782
4141	2/18/17 15:00	7.782
4142	2/18/17 15:15	7.782
4143	2/18/17 15:30	7.782
4144	2/18/17 15:45	7.882
4145	2/18/17 16:00	7.882
4146	2/18/17 16:15	7.882
4147	2/18/17 16:30	7.882
4148	2/18/17 16:45	7.882
4149	2/18/17 17:00	7.882
4150	2/18/17 17:15	7.882
4151	2/18/17 17:30	7.882
4152	2/18/17 17:45	7.882
4153	2/18/17 18:00	7.882
4154	2/18/17 18:15	7.882
4155	2/18/17 18:30	7.882
4156	2/18/17 18:45	7.882
4157	2/18/17 19:00	7.882
4158	2/18/17 19:15	7.882
4159	2/18/17 19:30	7.882
4160	2/18/17 19:45	7.882
4161	2/18/17 20:00	7.882
4162	2/18/17 20:15	7.882
4163	2/18/17 20:30	7.882
4164	2/18/17 20:45	7.882
4165	2/18/17 21:00	7.882
4166	2/18/17 21:15	7.882
4167	2/18/17 21:30	7.882
4168	2/18/17 21:45	7.882
4169	2/18/17 22:00	7.882
4170	2/18/17 22:15	7.882
4171	2/18/17 22:30	7.882
4172	2/18/17 22:45	7.882
4173	2/18/17 23:00	7.882
4174	2/18/17 23:15	7.882
4175	2/18/17 23:30	7.882
4176	2/18/17 23:45	7.882
4177	2/19/17 0:00	7.882
4178	2/19/17 0:15	7.882
4179	2/19/17 0:30	7.882
4180	2/19/17 0:45	7.882
4181	2/19/17 1:00	7.882
4182	2/19/17 1:15	7.882
4183	2/19/17 1:30	7.882
4184	2/19/17 1:45	7.882
4185	2/19/17 2:00	7.882
4186	2/19/17 2:15	7.882
4187	2/19/17 2:30	7.882
4188	2/19/17 2:45	7.882
4189	2/19/17 3:00	7.882
4190	2/19/17 3:15	7.882
4191	2/19/17 3:30	7.882
4192	2/19/17 3:45	7.882
4193	2/19/17 4:00	7.882
4194	2/19/17 4:15	7.882
4195	2/19/17 4:30	7.882
4196	2/19/17 4:45	7.882
4197	2/19/17 5:00	7.882
4198	2/19/17 5:15	7.882
4199	2/19/17 5:30	7.882
4200	2/19/17 5:45	7.882
4201	2/19/17 6:00	7.882
4202	2/19/17 6:15	7.882
4203	2/19/17 6:30	7.882
4204	2/19/17 6:45	7.882
4205	2/19/17 7:00	7.882
4206	2/19/17 7:15	7.882
4207	2/19/17 7:30	7.882
4208	2/19/17 7:45	7.882
4209	2/19/17 8:00	7.882
4210	2/19/17 8:15	7.882
4211	2/19/17 8:30	7.882
4212	2/19/17 8:45	7.882
4213	2/19/17 9:00	7.882
4214	2/19/17 9:15	7.882
4215	2/19/17 9:30	7.882
4216	2/19/17 9:45	7.882
4217	2/19/17 10:00	7.882
4218	2/19/17 10:15	7.882
4219	2/19/17 10:30	7.882
4220	2/19/17 10:45	7.882
4221	2/19/17 11:00	7.882
4222	2/19/17 11:15	7.882
4223	2/19/17 11:30	7.882
4224	2/19/17 11:45	7.882
4225	2/19/17 12:00	7.882
4226	2/19/17 12:15	7.882
4227	2/19/17 12:30	7.882
4228	2/19/17 12:45	7.882
4229	2/19/17 13:00	7.882
4230	2/19/17 13:15	7.882
4231	2/19/17 13:30	7.882
4232	2/19/17 13:45	7.882
4233	2/19/17 14:00	7.882
4234	2/19/17 14:15	7.882
4235	2/19/17 14:30	7.882
4236	2/19/17 14:45	7.882
4237	2/19/17 15:00	7.882
4238	2/19/17 15:15	7.882
4239	2/19/17 15:30	7.882
4240	2/19/17 15:45	7.882
4241	2/19/17 16:00	7.882
4242	2/19/17 16:15	7.882
4243	2/19/17 16:30	7.882
4244	2/19/17 16:45	7.882
4245	2/19/17 17:00	7.882
4246	2/19/17 17:15	7.882
4247	2/19/17 17:30	7.882
4248	2/19/17 17:45	7.882
4249	2/19/17 18:00	7.882
4250	2/19/17 18:15	7.882
4251	2/19/17 18:30	7.882
4252	2/19/17 18:45	7.882
4253	2/19/17 19:00	7.882
4254	2/19/17 19:15	7.882
4255	2/19/17 19:30	7.882
4256	2/19/17 19:45	7.882
4257	2/19/17 20:00	7.882
4258	2/19/17 20:15	7.882
4259	2/19/17 20:30	7.882
4260	2/19/17 20:45	7.882
4261	2/19/17 21:00	7.882
4262	2/19/17 21:15	7.882
4263	2/19/17 21:30	7.882
4264	2/19/17 21:45	7.882
4265	2/19/17 22:00	7.882
4266	2/19/17 22:15	7.882
4267	2/19/17 22:30	7.882
4268	2/19/17 22:45	7.882
4269	2/19/17 23:00	7.882
4270	2/19/17 23:15	7.882
4271	2/19/17 23:30	7.882
4272	2/19/17 23:45	7.882
4273	2/20/17 0:00	7.882
4274	2/20/17 0:15	7.882
4275	2/20/17 0:30	7.882
4276	2/20/17 0:45	7.882
4277	2/20/17 1:00	7.882
4278	2/20/17 1:15	7.882
4279	2/20/17 1:30	7.882
4280	2/20/17 1:45	7.882
4281	2/20/17 2:00	7.882
4282	2/20/17 2:15	7.882
4283	2/20/17 2:30	7.983
4284	2/20/17 2:45	7.882
4285	2/20/17 3:00	7.983
4286	2/20/17 3:15	7.983
4287	2/20/17 3:30	7.882
4288	2/20/17 3:45	7.882
4289	2/20/17 4:00	7.882
4290	2/20/17 4:15	7.882
4291	2/20/17 4:30	7.882
4292	2/20/17 4:45	7.882
4293	2/20/17 5:00	7.983
4294	2/20/17 5:15	7.882
4295	2/20/17 5:30	7.983
4296	2/20/17 5:45	7.983
4297	2/20/17 6:00	7.983
4298	2/20/17 6:15	7.983
4299	2/20/17 6:30	7.983
4300	2/20/17 6:45	7.882
4301	2/20/17 7:00	7.882
4302	2/20/17 7:15	7.882
4303	2/20/17 7:30	7.983
4304	2/20/17 7:45	7.983
4305	2/20/17 8:00	7.882
4306	2/20/17 8:15	7.882
4307	2/20/17 8:30	7.882
4308	2/20/17 8:45	7.882
4309	2/20/17 9:00	7.882
4310	2/20/17 9:15	7.882
4311	2/20/17 9:30	7.882
4312	2/20/17 9:45	7.882
4313	2/20/17 10:00	7.882
4314	2/20/17 10:15	7.882
4315	2/20/17 10:30	7.882
4316	2/20/17 10:45	7.882
4317	2/20/17 11:00	7.882
4318	2/20/17 11:15	7.882
4319	2/20/17 11:30	7.882
4320	2/20/17 11:45	7.882
4321	2/20/17 12:00	7.882
4322	2/20/17 12:15	7.882
4323	2/20/17 12:30	7.882
4324	2/20/17 12:45	7.882
4325	2/20/17 13:00	7.882
4326	2/20/17 13:15	7.882
4327	2/20/17 13:30	7.882
4328	2/20/17 13:45	7.882
4329	2/20/17 14:00	7.882
4330	2/20/17 14:15	7.882
4331	2/20/17 14:30	7.882
4332	2/20/17 14:45	7.882
4333	2/20/17 15:00	7.882
4334	2/20/17 15:15	7.882
4335	2/20/17 15:30	7.882
4336	2/20/17 15:45	7.882
4337	2/20/17 16:00	7.882
4338	2/20/17 16:15	7.882
4339	2/20/17 16:30	7.882
4340	2/20/17 16:45	7.882
4341	2/20/17 17:00	7.882
4342	2/20/17 17:15	7.882
4343	2/20/17 17:30	7.882
4344	2/20/17 17:45	7.882
4345	2/20/17 18:00	7.882
4346	2/20/17 18:15	7.882
4347	2/20/17 18:30	7.882
4348	2/20/17 18:45	7.882
4349	2/20/17 19:00	7.882
4350	2/20/17 19:15	7.882
4351	2/20/17 19:30	7.882
4352	2/20/17 19:45	7.882
4353	2/20/17 20:00	7.882
4354	2/20/17 20:15	7.882
4355	2/20/17 20:30	7.882
4356	2/20/17 20:45	7.882
4357	2/20/17 21:00	7.882
4358	2/20/17 21:15	7.882
4359	2/20/17 21:30	7.882
4360	2/20/17 21:45	7.882
4361	2/20/17 22:00	7.882
4362	2/20/17 22:15	7.882
4363	2/20/17 22:30	7.882
4364	2/20/17 22:45	7.882
4365	2/20/17 23:00	7.882
4366	2/20/17 23:15	7.882
4367	2/20/17 23:30	7.882
4368	2/20/17 23:45	7.882
4369	2/21/17 0:00	7.882
4370	2/21/17 0:15	7.882
4371	2/21/17 0:30	7.882
4372	2/21/17 0:45	7.782
4373	2/21/17 1:00	7.782
4374	2/21/17 1:15	7.782
4375	2/21/17 1:30	7.782
4376	2/21/17 1:45	7.782
4377	2/21/17 2:00	7.782
4378	2/21/17 2:15	7.782
4379	2/21/17 2:30	7.782
4380	2/21/17 2:45	7.782
4381	2/21/17 3:00	7.782
4382	2/21/17 3:15	7.782
4383	2/21/17 3:30	7.782
4384	2/21/17 3:45	7.782
4385	2/21/17 4:00	7.782
4386	2/21/17 4:15	7.782
4387	2/21/17 4:30	7.882
4388	2/21/17 4:45	7.782
4389	2/21/17 5:00	7.882
4390	2/21/17 5:15	7.782
4391	2/21/17 5:30	7.782
4392	2/21/17 5:45	7.782
4393	2/21/17 6:00	7.782
4394	2/21/17 6:15	7.782
4395	2/21/17 6:30	7.782
4396	2/21/17 6:45	7.782
4397	2/21/17 7:00	7.782
4398	2/21/17 7:15	7.782
4399	2/21/17 7:30	7.782
4400	2/21/17 7:45	7.782
4401	2/21/17 8:00	7.782
4402	2/21/17 8:15	7.782
4403	2/21/17 8:30	7.782
4404	2/21/17 8:45	7.782
4405	2/21/17 9:00	7.782
4406	2/21/17 9:15	7.782
4407	2/21/17 9:30	7.782
4408	2/21/17 9:45	7.782
4409	2/21/17 10:00	7.782
4410	2/21/17 10:15	7.782
4411	2/21/17 10:30	7.782
4412	2/21/17 10:45	7.782
4413	2/21/17 11:00	7.782
4414	2/21/17 11:15	7.782
4415	2/21/17 11:30	7.782
4416	2/21/17 11:45	7.782
4417	2/21/17 12:00	7.782
4418	2/21/17 12:15	7.782
4419	2/21/17 12:30	7.682
4420	2/21/17 12:45	7.682
4421	2/21/17 13:00	7.682
4422	2/21/17 13:15	7.682
4423	2/21/17 13:30	7.682
4424	2/21/17 13:45	7.682
4425	2/21/17 14:00	7.682
4426	2/21/17 14:15	7.682
4427	2/21/17 14:30	7.682
4428	2/21/17 14:45	7.682
4429	2/21/17 15:00	7.682
4430	2/21/17 15:15	7.682
4431	2/21/17 15:30	7.682
4432	2/21/17 15:45	7.682
4433	2/21/17 16:00	7.682
4434	2/21/17 16:15	7.682
4435	2/21/17 16:30	7.682
4436	2/21/17 16:45	7.682
4437	2/21/17 17:00	7.682
4438	2/21/17 17:15	7.682
4439	2/21/17 17:30	7.682
4440	2/21/17 17:45	7.682
4441	2/21/17 18:00	7.682
4442	2/21/17 18:15	7.682
4443	2/21/17 18:30	7.682
4444	2/21/17 18:45	7.682
4445	2/21/17 19:00	7.682
4446	2/21/17 19:15	7.682
4447	2/21/17 19:30	7.682
4448	2/21/17 19:45	7.682
4449	2/21/17 20:00	7.682
4450	2/21/17 20:15	7.682
4451	2/21/17 20:30	7.682
4452	2/21/17 20:45	7.682
4453	2/21/17 21:00	7.682
4454	2/21/17 21:15	7.682
4455	2/21/17 21:30	7.682
4456	2/21/17 21:45	7.682
4457	2/21/17 22:00	7.682
4458	2/21/17 22:15	7.682
4459	2/21/17 22:30	7.682
4460	2/21/17 22:45	7.682
4461	2/21/17 23:00	7.682
4462	2/21/17 23:15	7.682
4463	2/21/17 23:30	7.682
4464	2/21/17 23:45	7.682
4465	2/22/17 0:00	7.682
4466	2/22/17 0:15	7.682
4467	2/22/17 0:30	7.682
4468	2/22/17 0:45	7.682
4469	2/22/17 1:00	7.682
4470	2/22/17 1:15	7.682
4471	2/22/17 1:30	7.682
4472	2/22/17 1:45	7.682
4473	2/22/17 2:00	7.682
4474	2/22/17 2:15	7.682
4475	2/22/17 2:30	7.682
4476	2/22/17 2:45	7.682
4477	2/22/17 3:00	7.682
4478	2/22/17 3:15	7.682
4479	2/22/17 3:30	7.682
4480	2/22/17 3:45	7.682
4481	2/22/17 4:00	7.682
4482	2/22/17 4:15	7.682
4483	2/22/17 4:30	7.682
4484	2/22/17 4:45	7.682
4485	2/22/17 5:00	7.682
4486	2/22/17 5:15	7.682
4487	2/22/17 5:30	7.682
4488	2/22/17 5:45	7.682
4489	2/22/17 6:00	7.682
4490	2/22/17 6:15	7.682
4491	2/22/17 6:30	7.682
4492	2/22/17 6:45	7.682
4493	2/22/17 7:00	7.682
4494	2/22/17 7:15	7.682
4495	2/22/17 7:30	7.682
4496	2/22/17 7:45	7.682
4497	2/22/17 8:00	7.682
4498	2/22/17 8:15	7.682
4499	2/22/17 8:30	7.682
4500	2/22/17 8:45	7.682
4501	2/22/17 9:00	7.682
4502	2/22/17 9:15	7.682
4503	2/22/17 9:30	7.682
4504	2/22/17 9:45	7.682
4505	2/22/17 10:00	7.682
4506	2/22/17 10:15	7.682
4507	2/22/17 10:30	7.682
4508	2/22/17 10:45	7.682
4509	2/22/17 11:00	7.682
4510	2/22/17 11:15	7.682
4511	2/22/17 11:30	7.682
4512	2/22/17 11:45	7.682
4513	2/22/17 12:00	7.682
4514	2/22/17 12:15	7.682
4515	2/22/17 12:30	7.682
4516	2/22/17 12:45	7.682
4517	2/22/17 13:00	7.682
4518	2/22/17 13:15	7.682
4519	2/22/17 13:30	7.682
4520	2/22/17 13:45	7.682
4521	2/22/17 14:00	7.682
4522	2/22/17 14:15	7.582
4523	2/22/17 14:30	7.682
4524	2/22/17 14:45	7.682
4525	2/22/17 15:00	7.682
4526	2/22/17 15:15	7.682
4527	2/22/17 15:30	7.682
4528	2/22/17 15:45	7.682
4529	2/22/17 16:00	7.682
4530	2/22/17 16:15	7.682
4531	2/22/17 16:30	7.682
4532	2/22/17 16:45	7.682
4533	2/22/17 17:00	7.682
4534	2/22/17 17:15	7.682
4535	2/22/17 17:30	7.682
4536	2/22/17 17:45	7.682
4537	2/22/17 18:00	7.682
4538	2/22/17 18:15	7.682
4539	2/22/17 18:30	7.682
4540	2/22/17 18:45	7.682
4541	2/22/17 19:00	7.682
4542	2/22/17 19:15	7.682
4543	2/22/17 19:30	7.682
4544	2/22/17 19:45	7.682
4545	2/22/17 20:00	7.682
4546	2/22/17 20:15	7.682
4547	2/22/17 20:30	7.682
4548	2/22/17 20:45	7.682
4549	2/22/17 21:00	7.682
4550	2/22/17 21:15	7.682
4551	2/22/17 21:30	7.682
4552	2/22/17 21:45	7.682
4553	2/22/17 22:00	7.682
4554	2/22/17 22:15	7.682
4555	2/22/17 22:30	7.682
4556	2/22/17 22:45	7.682
4557	2/22/17 23:00	7.682
4558	2/22/17 23:15	7.682
4559	2/22/17 23:30	7.682
4560	2/22/17 23:45	7.582
4561	2/23/17 0:00	7.682
4562	2/23/17 0:15	7.582
4563	2/23/17 0:30	7.682
4564	2/23/17 0:45	7.582
4565	2/23/17 1:00	7.682
4566	2/23/17 1:15	7.582
4567	2/23/17 1:30	7.582
4568	2/23/17 1:45	7.582
4569	2/23/17 2:00	7.682
4570	2/23/17 2:15	7.582
4571	2/23/17 2:30	7.682
4572	2/23/17 2:45	7.682
4573	2/23/17 3:00	7.682
4574	2/23/17 3:15	7.682
4575	2/23/17 3:30	7.682
4576	2/23/17 3:45	7.682
4577	2/23/17 4:00	7.682
4578	2/23/17 4:15	7.682
4579	2/23/17 4:30	7.682
4580	2/23/17 4:45	7.682
4581	2/23/17 5:00	7.682
4582	2/23/17 5:15	7.682
4583	2/23/17 5:30	7.682
4584	2/23/17 5:45	7.682
4585	2/23/17 6:00	7.682
4586	2/23/17 6:15	7.682
4587	2/23/17 6:30	7.682
4588	2/23/17 6:45	7.682
4589	2/23/17 7:00	7.682
4590	2/23/17 7:15	7.682
4591	2/23/17 7:30	7.682
4592	2/23/17 7:45	7.682
4593	2/23/17 8:00	7.682
4594	2/23/17 8:15	7.682
4595	2/23/17 8:30	7.682
4596	2/23/17 8:45	7.682
4597	2/23/17 9:00	7.682
4598	2/23/17 9:15	7.682
4599	2/23/17 9:30	7.682
4600	2/23/17 9:45	7.682
4601	2/23/17 10:00	7.682
4602	2/23/17 10:15	7.682
4603	2/23/17 10:30	7.682
4604	2/23/17 10:45	7.682
4605	2/23/17 11:00	7.682
4606	2/23/17 11:15	7.682
4607	2/23/17 11:30	7.682
4608	2/23/17 11:45	7.682
4609	2/23/17 12:00	7.682
4610	2/23/17 12:15	7.682
4611	2/23/17 12:30	7.682
4612	2/23/17 12:45	7.682
4613	2/23/17 13:00	7.682
4614	2/23/17 13:15	7.682
4615	2/23/17 13:30	7.682
4616	2/23/17 13:45	7.682
4617	2/23/17 14:00	7.682
4618	2/23/17 14:15	7.682
4619	2/23/17 14:30	7.682
4620	2/23/17 14:45	7.682
4621	2/23/17 15:00	7.682
4622	2/23/17 15:15	7.682
4623	2/23/17 15:30	7.682
4624	2/23/17 15:45	7.682
4625	2/23/17 16:00	7.682
4626	2/23/17 16:15	7.682
4627	2/23/17 16:30	7.682
4628	2/23/17 16:45	7.682
4629	2/23/17 17:00	7.682
4630	2/23/17 17:15	7.682
4631	2/23/17 17:30	7.682
4632	2/23/17 17:45	7.682
4633	2/23/17 18:00	7.682
4634	2/23/17 18:15	7.682
4635	2/23/17 18:30	7.682
4636	2/23/17 18:45	7.682
4637	2/23/17 19:00	7.682
4638	2/23/17 19:15	7.682
4639	2/23/17 19:30	7.682
4640	2/23/17 19:45	7.682
4641	2/23/17 20:00	7.682
4642	2/23/17 20:15	7.682
4643	2/23/17 20:30	7.682
4644	2/23/17 20:45	7.682
4645	2/23/17 21:00	7.682
4646	2/23/17 21:15	7.682
4647	2/23/17 21:30	7.682
4648	2/23/17 21:45	7.682
4649	2/23/17 22:00	7.682
4650	2/23/17 22:15	7.682
4651	2/23/17 22:30	7.682
4652	2/23/17 22:45	7.682
4653	2/23/17 23:00	7.682
4654	2/23/17 23:15	7.682
4655	2/23/17 23:30	7.682
4656	2/23/17 23:45	7.682
4657	2/24/17 0:00	7.682
4658	2/24/17 0:15	7.682
4659	2/24/17 0:30	7.682
4660	2/24/17 0:45	7.682
4661	2/24/17 1:00	7.682
4662	2/24/17 1:15	7.682
4663	2/24/17 1:30	7.682
4664	2/24/17 1:45	7.682
4665	2/24/17 2:00	7.682
4666	2/24/17 2:15	7.682
4667	2/24/17 2:30	7.682
4668	2/24/17 2:45	7.682
4669	2/24/17 3:00	7.682
4670	2/24/17 3:15	7.682
4671	2/24/17 3:30	7.682
4672	2/24/17 3:45	7.682
4673	2/24/17 4:00	7.682
4674	2/24/17 4:15	7.682
4675	2/24/17 4:30	7.682
4676	2/24/17 4:45	7.682
4677	2/24/17 5:00	7.682
4678	2/24/17 5:15	7.682
4679	2/24/17 5:30	7.682
4680	2/24/17 5:45	7.682
4681	2/24/17 6:00	7.682
4682	2/24/17 6:15	7.682
4683	2/24/17 6:30	7.682
4684	2/24/17 6:45	7.682
4685	2/24/17 7:00	7.682
4686	2/24/17 7:15	7.682
4687	2/24/17 7:30	7.682
4688	2/24/17 7:45	7.682
4689	2/24/17 8:00	7.682
4690	2/24/17 8:15	7.682
4691	2/24/17 8:30	7.682
4692	2/24/17 8:45	7.682
4693	2/24/17 9:00	7.682
4694	2/24/17 9:15	7.682
4695	2/24/17 9:30	7.682
4696	2/24/17 9:45	7.682
4697	2/24/17 10:00	7.782
4698	2/24/17 10:15	7.782
4699	2/24/17 10:30	7.782
4700	2/24/17 10:45	7.782
4701	2/24/17 11:00	7.782
4702	2/24/17 11:15	7.782
4703	2/24/17 11:30	7.782
4704	2/24/17 11:45	7.782
4705	2/24/17 12:00	7.782
4706	2/24/17 12:15	7.782
4707	2/24/17 12:30	7.782
4708	2/24/17 12:45	7.782
4709	2/24/17 13:00	7.782
4710	2/24/17 13:15	7.782
4711	2/24/17 13:30	7.782
4712	2/24/17 13:45	7.782
4713	2/24/17 14:00	7.782
4714	2/24/17 14:15	7.782
4715	2/24/17 14:30	7.782
4716	2/24/17 14:45	7.782
4717	2/24/17 15:00	7.782
4718	2/24/17 15:15	7.782
4719	2/24/17 15:30	7.782
4720	2/24/17 15:45	7.782
4721	2/24/17 16:00	7.782
4722	2/24/17 16:15	7.782
4723	2/24/17 16:30	7.782
4724	2/24/17 16:45	7.782
4725	2/24/17 17:00	7.782
4726	2/24/17 17:15	7.782
4727	2/24/17 17:30	7.782
4728	2/24/17 17:45	7.782
4729	2/24/17 18:00	7.782
4730	2/24/17 18:15	7.782
4731	2/24/17 18:30	7.782
4732	2/24/17 18:45	7.782
4733	2/24/17 19:00	7.782
4734	2/24/17 19:15	7.782
4735	2/24/17 19:30	7.782
4736	2/24/17 19:45	7.782
4737	2/24/17 20:00	7.782
4738	2/24/17 20:15	7.782
4739	2/24/17 20:30	7.782
4740	2/24/17 20:45	7.782
4741	2/24/17 21:00	7.782
4742	2/24/17 21:15	7.782
4743	2/24/17 21:30	7.782
4744	2/24/17 21:45	7.782
4745	2/24/17 22:00	7.782
4746	2/24/17 22:15	7.782
4747	2/24/17 22:30	7.782
4748	2/24/17 22:45	7.782
4749	2/24/17 23:00	7.782
4750	2/24/17 23:15	7.782
4751	2/24/17 23:30	7.782
4752	2/24/17 23:45	7.782
4753	2/25/17 0:00	7.782
4754	2/25/17 0:15	7.782
4755	2/25/17 0:30	7.782
4756	2/25/17 0:45	7.782
4757	2/25/17 1:00	7.782
4758	2/25/17 1:15	7.782
4759	2/25/17 1:30	7.782
4760	2/25/17 1:45	7.782
4761	2/25/17 2:00	7.782
4762	2/25/17 2:15	7.782
4763	2/25/17 2:30	7.782
4764	2/25/17 2:45	7.782
4765	2/25/17 3:00	7.782
4766	2/25/17 3:15	7.782
4767	2/25/17 3:30	7.782
4768	2/25/17 3:45	7.782
4769	2/25/17 4:00	7.782
4770	2/25/17 4:15	7.782
4771	2/25/17 4:30	7.782
4772	2/25/17 4:45	7.782
4773	2/25/17 5:00	7.782
4774	2/25/17 5:15	7.782
4775	2/25/17 5:30	7.782
4776	2/25/17 5:45	7.782
4777	2/25/17 6:00	7.782
4778	2/25/17 6:15	7.782
4779	2/25/17 6:30	7.782
4780	2/25/17 6:45	7.782
4781	2/25/17 7:00	7.782
4782	2/25/17 7:15	7.782
4783	2/25/17 7:30	7.782
4784	2/25/17 7:45	7.682
4785	2/25/17 8:00	7.682
4786	2/25/17 8:15	7.682
4787	2/25/17 8:30	7.682
4788	2/25/17 8:45	7.682
4789	2/25/17 9:00	7.682
4790	2/25/17 9:15	7.682
4791	2/25/17 9:30	7.782
4792	2/25/17 9:45	7.682
4793	2/25/17 10:00	7.782
4794	2/25/17 10:15	7.782
