DateTime	Temp	Temperature   (*F)		
09/25/16 06:12:00.0	20.05	68.1		
09/25/16 06:28:00.0	20.05	68.1		
09/25/16 06:44:00.0	20.05	68.1		
09/25/16 07:00:00.0	20.05	68.1		
09/25/16 07:16:00.0	20.05	68.1		
09/25/16 07:32:00.0	20.05	68.1		
09/25/16 07:48:00.0	20.05	68.1		
09/25/16 08:04:00.0	20.05	68.1		
09/25/16 08:20:00.0	20.05	68.1		
09/25/16 08:36:00.0	20.05	68.1		
09/25/16 08:52:00.0	20.05	68.1		
09/25/16 09:08:00.0	20.05	68.1		
09/25/16 09:24:00.0	20.05	68.1		
09/25/16 09:40:00.0	20.05	68.1		
09/25/16 09:56:00.0	20.05	68.1		
09/25/16 10:12:00.0	20.05	68.1		
09/25/16 10:28:00.0	20.05	68.1		
09/25/16 10:44:00.0	20.05	68.1		
09/25/16 11:00:00.0	20.05	68.1		
09/25/16 11:16:00.0	20.05	68.1		
09/25/16 11:32:00.0	20.05	68.1		
09/25/16 11:48:00.0	20.05	68.1		
09/25/16 12:04:00.0	20.05	68.1		
09/25/16 12:20:00.0	20.05	68.1		
09/25/16 12:36:00.0	20.05	68.1		
09/25/16 12:52:00.0	20.05	68.1		
09/25/16 13:08:00.0	20.05	68.1		
09/25/16 13:24:00.0	20.05	68.1		
09/25/16 13:40:00.0	20.05	68.1		
09/25/16 13:56:00.0	20.05	68.1		
09/25/16 14:12:00.0	20.05	68.1		
09/25/16 14:28:00.0	20.05	68.1		
09/25/16 14:44:00.0	20.05	68.1		
09/25/16 15:00:00.0	20.05	68.1		
09/25/16 15:16:00.0	20.05	68.1		
09/25/16 15:32:00.0	20.05	68.1		
09/25/16 15:48:00.0	20.05	68.1		
09/25/16 16:04:00.0	19.75	67.56		
09/25/16 16:20:00.0	19.75	67.56		
09/25/16 16:36:00.0	19.75	67.56		
09/25/16 16:52:00.0	20.05	68.1		
09/25/16 17:08:00.0	19.75	67.56		
09/25/16 17:24:00.0	19.75	67.56		
09/25/16 17:40:00.0	19.75	67.56		
09/25/16 17:56:00.0	19.75	67.56		
09/25/16 18:12:00.0	19.75	67.56		
09/25/16 18:28:00.0	19.75	67.56		
09/25/16 18:44:00.0	19.75	67.56		
09/25/16 19:00:00.0	19.75	67.56		
09/25/16 19:16:00.0	19.75	67.56		
09/25/16 19:32:00.0	19.75	67.56		
09/25/16 19:48:00.0	19.75	67.56		
09/25/16 20:04:00.0	19.75	67.56		
09/25/16 20:20:00.0	19.75	67.56		
09/25/16 20:36:00.0	19.75	67.56		
09/25/16 20:52:00.0	20.05	68.1		
09/25/16 21:08:00.0	20.05	68.1		
09/25/16 21:24:00.0	20.05	68.1		
09/25/16 21:40:00.0	20.05	68.1		
09/25/16 21:56:00.0	19.75	67.56		
09/25/16 22:12:00.0	20.05	68.1		
09/25/16 22:28:00.0	20.05	68.1		
09/25/16 22:44:00.0	19.75	67.56		
09/25/16 23:00:00.0	19.75	67.56		
09/25/16 23:16:00.0	20.05	68.1		
09/25/16 23:32:00.0	19.75	67.56		
09/25/16 23:48:00.0	19.75	67.56		
09/26/16 00:04:00.0	19.75	67.56		
09/26/16 00:20:00.0	20.05	68.1		
09/26/16 00:36:00.0	19.75	67.56		
09/26/16 00:52:00.0	20.05	68.1		
09/26/16 01:08:00.0	19.75	67.56		
09/26/16 01:24:00.0	19.75	67.56		
09/26/16 01:40:00.0	19.75	67.56		
09/26/16 01:56:00.0	19.75	67.56		
09/26/16 02:12:00.0	19.75	67.56		
09/26/16 02:28:00.0	19.75	67.56		
09/26/16 02:44:00.0	19.75	67.56		
09/26/16 03:00:00.0	19.75	67.56		
09/26/16 03:16:00.0	19.75	67.56		
09/26/16 03:32:00.0	19.75	67.56		
09/26/16 03:48:00.0	19.44	67.01		
09/26/16 04:04:00.0	19.44	67.01		
09/26/16 04:20:00.0	19.44	67.01		
09/26/16 04:36:00.0	19.44	67.01		
09/26/16 04:52:00.0	19.44	67.01		
09/26/16 05:08:00.0	19.44	67.01		
09/26/16 05:24:00.0	19.44	67.01		
09/26/16 05:40:00.0	19.44	67.01		
09/26/16 05:56:00.0	19.44	67.01		
09/26/16 06:12:00.0	19.44	67.01		
09/26/16 06:28:00.0	19.44	67.01		
09/26/16 06:44:00.0	19.44	67.01		
09/26/16 07:00:00.0	19.44	67.01		
09/26/16 07:16:00.0	19.44	67.01		
09/26/16 07:32:00.0	19.44	67.01		
09/26/16 07:48:00.0	19.44	67.01		
09/26/16 08:04:00.0	19.44	67.01		
09/26/16 08:20:00.0	19.44	67.01		
09/26/16 08:36:00.0	19.44	67.01		
09/26/16 08:52:00.0	19.75	67.56		
09/26/16 09:08:00.0	19.75	67.56		
09/26/16 09:24:00.0	19.75	67.56		
09/26/16 09:40:00.0	19.75	67.56		
09/26/16 09:56:00.0	19.75	67.56		
09/26/16 10:12:00.0	19.75	67.56		
09/26/16 10:28:00.0	19.75	67.56		
09/26/16 10:44:00.0	19.75	67.56		
09/26/16 11:00:00.0	19.75	67.56		
09/26/16 11:16:00.0	19.75	67.56		
09/26/16 11:32:00.0	19.75	67.56		
09/26/16 11:48:00.0	19.75	67.56		
09/26/16 12:04:00.0	19.75	67.56		
09/26/16 12:20:00.0	19.75	67.56		
09/26/16 12:36:00.0	20.05	68.1		
09/26/16 12:52:00.0	20.05	68.1		
09/26/16 13:08:00.0	20.05	68.1		
09/26/16 13:24:00.0	20.05	68.1		
09/26/16 13:40:00.0	20.05	68.1		
09/26/16 13:56:00.0	20.05	68.1		
09/26/16 14:12:00.0	19.44	67.01		
09/26/16 14:28:00.0	19.75	67.56		
09/26/16 14:44:00.0	19.75	67.56		
09/26/16 15:00:00.0	19.44	67.01		
09/26/16 15:16:00.0	19.44	67.01		
09/26/16 15:32:00.0	19.44	67.01		
09/26/16 15:48:00.0	19.75	67.56		
09/26/16 16:04:00.0	19.75	67.56		
09/26/16 16:20:00.0	19.75	67.56		
09/26/16 16:36:00.0	19.44	67.01		
09/26/16 16:52:00.0	19.44	67.01		
09/26/16 17:08:00.0	19.75	67.56		
09/26/16 17:24:00.0	19.75	67.56		
09/26/16 17:40:00.0	19.75	67.56		
09/26/16 17:56:00.0	19.44	67.01		
09/26/16 18:12:00.0	19.44	67.01		
09/26/16 18:28:00.0	19.44	67.01		
09/26/16 18:44:00.0	19.44	67.01		
09/26/16 19:00:00.0	19.75	67.56		
09/26/16 19:16:00.0	19.75	67.56		
09/26/16 19:32:00.0	19.75	67.56		
09/26/16 19:48:00.0	19.75	67.56		
09/26/16 20:04:00.0	19.44	67.01		
09/26/16 20:20:00.0	19.44	67.01		
09/26/16 20:36:00.0	19.44	67.01		
09/26/16 20:52:00.0	19.44	67.01		
09/26/16 21:08:00.0	19.44	67.01		
09/26/16 21:24:00.0	19.44	67.01		
09/26/16 21:40:00.0	19.44	67.01		
09/26/16 21:56:00.0	19.44	67.01		
09/26/16 22:12:00.0	19.44	67.01		
09/26/16 22:28:00.0	19.44	67.01		
09/26/16 22:44:00.0	19.44	67.01		
09/26/16 23:00:00.0	19.44	67.01		
09/26/16 23:16:00.0	19.44	67.01		
09/26/16 23:32:00.0	19.44	67.01		
09/26/16 23:48:00.0	19.44	67.01		
09/27/16 00:04:00.0	19.44	67.01		
09/27/16 00:20:00.0	19.44	67.01		
09/27/16 00:36:00.0	19.44	67.01		
09/27/16 00:52:00.0	19.75	67.56		
09/27/16 01:08:00.0	19.75	67.56		
09/27/16 01:24:00.0	19.75	67.56		
09/27/16 01:40:00.0	19.75	67.56		
09/27/16 01:56:00.0	19.75	67.56		
09/27/16 02:12:00.0	19.75	67.56		
09/27/16 02:28:00.0	19.44	67.01		
09/27/16 02:44:00.0	19.44	67.01		
09/27/16 03:00:00.0	19.44	67.01		
09/27/16 03:16:00.0	19.44	67.01		
09/27/16 03:32:00.0	19.44	67.01		
09/27/16 03:48:00.0	19.44	67.01		
09/27/16 04:04:00.0	19.44	67.01		
09/27/16 04:20:00.0	19.44	67.01		
09/27/16 04:36:00.0	19.44	67.01		
09/27/16 04:52:00.0	19.44	67.01		
09/27/16 05:08:00.0	19.44	67.01		
09/27/16 05:24:00.0	19.44	67.01		
09/27/16 05:40:00.0	19.44	67.01		
09/27/16 05:56:00.0	19.44	67.01		
09/27/16 06:12:00.0	19.44	67.01		
09/27/16 06:28:00.0	19.44	67.01		
09/27/16 06:44:00.0	19.44	67.01		
09/27/16 07:00:00.0	19.44	67.01		
09/27/16 07:16:00.0	19.44	67.01		
09/27/16 07:32:00.0	19.44	67.01		
09/27/16 07:48:00.0	19.44	67.01		
09/27/16 08:04:00.0	19.44	67.01		
09/27/16 08:20:00.0	19.44	67.01		
09/27/16 08:36:00.0	19.44	67.01		
09/27/16 08:52:00.0	19.44	67.01		
09/27/16 09:08:00.0	19.44	67.01		
09/27/16 09:24:00.0	19.44	67.01		
09/27/16 09:40:00.0	19.44	67.01		
09/27/16 09:56:00.0	19.44	67.01		
09/27/16 10:12:00.0	19.44	67.01		
09/27/16 10:28:00.0	19.44	67.01		
09/27/16 10:44:00.0	19.44	67.01		
09/27/16 11:00:00.0	19.44	67.01		
09/27/16 11:16:00.0	19.44	67.01		
09/27/16 11:32:00.0	19.44	67.01		
09/27/16 11:48:00.0	19.44	67.01		
09/27/16 12:04:00.0	19.44	67.01		
09/27/16 12:20:00.0	19.44	67.01		
09/27/16 12:36:00.0	19.44	67.01		
09/27/16 12:52:00.0	19.44	67.01		
09/27/16 13:08:00.0	19.44	67.01		
09/27/16 13:24:00.0	19.44	67.01		
09/27/16 13:40:00.0	19.44	67.01		
09/27/16 13:56:00.0	19.75	67.56		
09/27/16 14:12:00.0	19.75	67.56		
09/27/16 14:28:00.0	19.75	67.56		
09/27/16 14:44:00.0	19.44	67.01		
09/27/16 15:00:00.0	19.44	67.01		
09/27/16 15:16:00.0	19.44	67.01		
09/27/16 15:32:00.0	19.44	67.01		
09/27/16 15:48:00.0	19.44	67.01		
09/27/16 16:04:00.0	19.44	67.01		
09/27/16 16:20:00.0	19.44	67.01		
09/27/16 16:36:00.0	19.44	67.01		
09/27/16 16:52:00.0	19.44	67.01		
09/27/16 17:08:00.0	19.75	67.56		
09/27/16 17:24:00.0	19.44	67.01		
09/27/16 17:40:00.0	19.44	67.01		
09/27/16 17:56:00.0	19.44	67.01		
09/27/16 18:12:00.0	19.44	67.01		
09/27/16 18:28:00.0	19.44	67.01		
09/27/16 18:44:00.0	19.44	67.01		
09/27/16 19:00:00.0	19.44	67.01		
09/27/16 19:16:00.0	19.44	67.01		
09/27/16 19:32:00.0	19.44	67.01		
09/27/16 19:48:00.0	19.44	67.01		
09/27/16 20:04:00.0	19.44	67.01		
09/27/16 20:20:00.0	19.44	67.01		
09/27/16 20:36:00.0	19.44	67.01		
09/27/16 20:52:00.0	19.44	67.01		
09/27/16 21:08:00.0	19.44	67.01		
09/27/16 21:24:00.0	19.44	67.01		
09/27/16 21:40:00.0	19.44	67.01		
09/27/16 21:56:00.0	19.44	67.01		
09/27/16 22:12:00.0	19.44	67.01		
09/27/16 22:28:00.0	19.44	67.01		
09/27/16 22:44:00.0	19.44	67.01		
09/27/16 23:00:00.0	19.44	67.01		
09/27/16 23:16:00.0	19.44	67.01		
09/27/16 23:32:00.0	19.75	67.56		
09/27/16 23:48:00.0	19.75	67.56		
09/28/16 00:04:00.0	19.44	67.01		
09/28/16 00:20:00.0	19.44	67.01		
09/28/16 00:36:00.0	19.44	67.01		
09/28/16 00:52:00.0	19.44	67.01		
09/28/16 01:08:00.0	19.44	67.01		
09/28/16 01:24:00.0	19.75	67.56		
09/28/16 01:40:00.0	19.44	67.01		
09/28/16 01:56:00.0	19.44	67.01		
09/28/16 02:12:00.0	19.44	67.01		
09/28/16 02:28:00.0	19.75	67.56		
09/28/16 02:44:00.0	19.44	67.01		
09/28/16 03:00:00.0	19.14	66.47		
09/28/16 03:16:00.0	19.44	67.01		
09/28/16 03:32:00.0	19.44	67.01		
09/28/16 03:48:00.0	19.14	66.47		
09/28/16 04:04:00.0	19.14	66.47		
09/28/16 04:20:00.0	19.14	66.47		
09/28/16 04:36:00.0	19.14	66.47		
09/28/16 04:52:00.0	19.14	66.47		
09/28/16 05:08:00.0	19.14	66.47		
09/28/16 05:24:00.0	19.14	66.47		
09/28/16 05:40:00.0	19.14	66.47		
09/28/16 05:56:00.0	19.14	66.47		
09/28/16 06:12:00.0	19.14	66.47		
09/28/16 06:28:00.0	19.14	66.47		
09/28/16 06:44:00.0	19.14	66.47		
09/28/16 07:00:00.0	19.14	66.47		
09/28/16 07:16:00.0	19.14	66.47		
09/28/16 07:32:00.0	19.14	66.47		
09/28/16 07:48:00.0	19.14	66.47		
09/28/16 08:04:00.0	19.14	66.47		
09/28/16 08:20:00.0	19.14	66.47		
09/28/16 08:36:00.0	19.14	66.47		
09/28/16 08:52:00.0	19.14	66.47		
09/28/16 09:08:00.0	19.14	66.47		
09/28/16 09:24:00.0	19.14	66.47		
09/28/16 09:40:00.0	19.14	66.47		
09/28/16 09:56:00.0	19.14	66.47		
09/28/16 10:12:00.0	19.14	66.47		
09/28/16 10:28:00.0	19.14	66.47		
09/28/16 10:44:00.0	19.14	66.47		
09/28/16 11:00:00.0	19.14	66.47		
09/28/16 11:16:00.0	19.44	67.01		
09/28/16 11:32:00.0	19.44	67.01		
09/28/16 11:48:00.0	19.44	67.01		
09/28/16 12:04:00.0	19.44	67.01		
09/28/16 12:20:00.0	19.44	67.01		
09/28/16 12:36:00.0	19.44	67.01		
09/28/16 12:52:00.0	19.44	67.01		
09/28/16 13:08:00.0	19.44	67.01		
09/28/16 13:24:00.0	19.44	67.01		
09/28/16 13:40:00.0	19.44	67.01		
09/28/16 13:56:00.0	19.44	67.01		
09/28/16 14:12:00.0	19.44	67.01		
09/28/16 14:28:00.0	19.44	67.01		
09/28/16 14:44:00.0	19.14	66.47		
09/28/16 15:00:00.0	19.14	66.47		
09/28/16 15:16:00.0	19.14	66.47		
09/28/16 15:32:00.0	19.14	66.47		
09/28/16 15:48:00.0	19.14	66.47		
09/28/16 16:04:00.0	18.84	65.93		
09/28/16 16:20:00.0	19.14	66.47		
09/28/16 16:36:00.0	19.14	66.47		
09/28/16 16:52:00.0	19.14	66.47		
09/28/16 17:08:00.0	19.14	66.47		
09/28/16 17:24:00.0	19.14	66.47		
09/28/16 17:40:00.0	19.14	66.47		
09/28/16 17:56:00.0	19.14	66.47		
09/28/16 18:12:00.0	19.14	66.47		
09/28/16 18:28:00.0	19.14	66.47		
09/28/16 18:44:00.0	19.14	66.47		
09/28/16 19:00:00.0	19.14	66.47		
09/28/16 19:16:00.0	19.14	66.47		
09/28/16 19:32:00.0	19.14	66.47		
09/28/16 19:48:00.0	19.14	66.47		
09/28/16 20:04:00.0	19.14	66.47		
09/28/16 20:20:00.0	19.14	66.47		
09/28/16 20:36:00.0	19.14	66.47		
09/28/16 20:52:00.0	19.14	66.47		
09/28/16 21:08:00.0	19.14	66.47		
09/28/16 21:24:00.0	19.14	66.47		
09/28/16 21:40:00.0	19.14	66.47		
09/28/16 21:56:00.0	19.14	66.47		
09/28/16 22:12:00.0	19.14	66.47		
09/28/16 22:28:00.0	19.14	66.47		
09/28/16 22:44:00.0	19.14	66.47		
09/28/16 23:00:00.0	19.14	66.47		
09/28/16 23:16:00.0	19.14	66.47		
09/28/16 23:32:00.0	19.14	66.47		
09/28/16 23:48:00.0	19.14	66.47		
09/29/16 00:04:00.0	19.14	66.47		
09/29/16 00:20:00.0	19.14	66.47		
09/29/16 00:36:00.0	19.14	66.47		
09/29/16 00:52:00.0	19.14	66.47		
09/29/16 01:08:00.0	19.14	66.47		
09/29/16 01:24:00.0	19.14	66.47		
09/29/16 01:40:00.0	19.14	66.47		
09/29/16 01:56:00.0	19.14	66.47		
09/29/16 02:12:00.0	19.14	66.47		
09/29/16 02:28:00.0	19.14	66.47		
09/29/16 02:44:00.0	19.14	66.47		
09/29/16 03:00:00.0	19.14	66.47		
09/29/16 03:16:00.0	19.14	66.47		
09/29/16 03:32:00.0	19.14	66.47		
09/29/16 03:48:00.0	19.14	66.47		
09/29/16 04:04:00.0	19.14	66.47		
09/29/16 04:20:00.0	18.84	65.93		
09/29/16 04:36:00.0	18.84	65.93		
09/29/16 04:52:00.0	19.14	66.47		
09/29/16 05:08:00.0	19.14	66.47		
09/29/16 05:24:00.0	19.14	66.47		
09/29/16 05:40:00.0	19.14	66.47		
09/29/16 05:56:00.0	19.14	66.47		
09/29/16 06:12:00.0	19.14	66.47		
09/29/16 06:28:00.0	19.14	66.47		
09/29/16 06:44:00.0	19.14	66.47		
09/29/16 07:00:00.0	19.14	66.47		
09/29/16 07:16:00.0	19.14	66.47		
09/29/16 07:32:00.0	19.14	66.47		
09/29/16 07:48:00.0	18.84	65.93		
09/29/16 08:04:00.0	18.84	65.93		
09/29/16 08:20:00.0	18.84	65.93		
09/29/16 08:36:00.0	18.84	65.93		
09/29/16 08:52:00.0	18.84	65.93		
09/29/16 09:08:00.0	18.84	65.93		
09/29/16 09:24:00.0	18.84	65.93		
09/29/16 09:40:00.0	18.84	65.93		
09/29/16 09:56:00.0	18.84	65.93		
09/29/16 10:12:00.0	18.84	65.93		
09/29/16 10:28:00.0	18.84	65.93		
09/29/16 10:44:00.0	18.84	65.93		
09/29/16 11:00:00.0	18.84	65.93		
09/29/16 11:16:00.0	18.84	65.93		
09/29/16 11:32:00.0	18.84	65.93		
09/29/16 11:48:00.0	18.84	65.93		
09/29/16 12:04:00.0	18.84	65.93		
09/29/16 12:20:00.0	18.84	65.93		
09/29/16 12:36:00.0	19.14	66.47		
09/29/16 12:52:00.0	19.14	66.47		
09/29/16 13:08:00.0	19.14	66.47		
09/29/16 13:24:00.0	19.14	66.47		
09/29/16 13:40:00.0	19.14	66.47		
09/29/16 13:56:00.0	19.14	66.47		
09/29/16 14:12:00.0	19.14	66.47		
09/29/16 14:28:00.0	19.14	66.47		
09/29/16 14:44:00.0	19.14	66.47		
09/29/16 15:00:00.0	19.14	66.47		
09/29/16 15:16:00.0	19.14	66.47		
09/29/16 15:32:00.0	19.14	66.47		
09/29/16 15:48:00.0	19.14	66.47		
09/29/16 16:04:00.0	19.14	66.47		
09/29/16 16:20:00.0	19.14	66.47		
09/29/16 16:36:00.0	19.14	66.47		
09/29/16 16:52:00.0	19.14	66.47		
09/29/16 17:08:00.0	19.14	66.47		
09/29/16 17:24:00.0	19.14	66.47		
09/29/16 17:40:00.0	19.14	66.47		
09/29/16 17:56:00.0	19.14	66.47		
09/29/16 18:12:00.0	19.14	66.47		
09/29/16 18:28:00.0	18.84	65.93		
09/29/16 18:44:00.0	18.84	65.93		
09/29/16 19:00:00.0	18.84	65.93		
09/29/16 19:16:00.0	18.84	65.93		
09/29/16 19:32:00.0	18.84	65.93		
09/29/16 19:48:00.0	18.84	65.93		
09/29/16 20:04:00.0	18.84	65.93		
09/29/16 20:20:00.0	18.84	65.93		
09/29/16 20:36:00.0	18.84	65.93		
09/29/16 20:52:00.0	18.84	65.93		
09/29/16 21:08:00.0	18.84	65.93		
09/29/16 21:24:00.0	18.84	65.93		
09/29/16 21:40:00.0	18.84	65.93		
09/29/16 21:56:00.0	18.84	65.93		
09/29/16 22:12:00.0	18.84	65.93		
09/29/16 22:28:00.0	18.84	65.93		
09/29/16 22:44:00.0	18.84	65.93		
09/29/16 23:00:00.0	18.84	65.93		
09/29/16 23:16:00.0	18.84	65.93		
09/29/16 23:32:00.0	18.84	65.93		
09/29/16 23:48:00.0	18.84	65.93		
09/30/16 00:04:00.0	18.84	65.93		
09/30/16 00:20:00.0	18.84	65.93		
09/30/16 00:36:00.0	18.84	65.93		
09/30/16 00:52:00.0	18.84	65.93		
09/30/16 01:08:00.0	18.84	65.93		
09/30/16 01:24:00.0	18.84	65.93		
09/30/16 01:40:00.0	18.84	65.93		
09/30/16 01:56:00.0	18.84	65.93		
09/30/16 02:12:00.0	18.84	65.93		
09/30/16 02:28:00.0	18.84	65.93		
09/30/16 02:44:00.0	18.84	65.93		
09/30/16 03:00:00.0	18.84	65.93		
09/30/16 03:16:00.0	18.84	65.93		
09/30/16 03:32:00.0	18.84	65.93		
09/30/16 03:48:00.0	18.84	65.93		
09/30/16 04:04:00.0	18.84	65.93		
09/30/16 04:20:00.0	18.84	65.93		
09/30/16 04:36:00.0	18.84	65.93		
09/30/16 04:52:00.0	18.84	65.93		
09/30/16 05:08:00.0	18.84	65.93		
09/30/16 05:24:00.0	18.84	65.93		
09/30/16 05:40:00.0	18.84	65.93		
09/30/16 05:56:00.0	18.84	65.93		
09/30/16 06:12:00.0	18.84	65.93		
09/30/16 06:28:00.0	18.84	65.93		
09/30/16 06:44:00.0	18.84	65.93		
09/30/16 07:00:00.0	18.84	65.93		
09/30/16 07:16:00.0	18.84	65.93		
09/30/16 07:32:00.0	18.84	65.93		
09/30/16 07:48:00.0	18.84	65.93		
09/30/16 08:04:00.0	18.84	65.93		
09/30/16 08:20:00.0	18.84	65.93		
09/30/16 08:36:00.0	18.84	65.93		
09/30/16 08:52:00.0	18.84	65.93		
09/30/16 09:08:00.0	18.84	65.93		
09/30/16 09:24:00.0	18.84	65.93		
09/30/16 09:40:00.0	18.84	65.93		
09/30/16 09:56:00.0	18.84	65.93		
09/30/16 10:12:00.0	18.84	65.93		
09/30/16 10:28:00.0	18.84	65.93		
09/30/16 10:44:00.0	18.84	65.93		
09/30/16 11:00:00.0	18.84	65.93		
09/30/16 11:16:00.0	18.84	65.93		
09/30/16 11:32:00.0	18.84	65.93		
09/30/16 11:48:00.0	18.84	65.93		
09/30/16 12:04:00.0	18.84	65.93		
09/30/16 12:20:00.0	18.84	65.93		
09/30/16 12:36:00.0	18.84	65.93		
09/30/16 12:52:00.0	18.84	65.93		
09/30/16 13:08:00.0	18.84	65.93		
09/30/16 13:24:00.0	18.84	65.93		
09/30/16 13:40:00.0	18.84	65.93		
09/30/16 13:56:00.0	18.84	65.93		
09/30/16 14:12:00.0	18.84	65.93		
09/30/16 14:28:00.0	18.84	65.93		
09/30/16 14:44:00.0	18.84	65.93		
09/30/16 15:00:00.0	18.84	65.93		
09/30/16 15:16:00.0	18.84	65.93		
09/30/16 15:32:00.0	18.84	65.93		
09/30/16 15:48:00.0	18.84	65.93		
09/30/16 16:04:00.0	18.84	65.93		
09/30/16 16:20:00.0	18.84	65.93		
09/30/16 16:36:00.0	18.84	65.93		
09/30/16 16:52:00.0	18.84	65.93		
09/30/16 17:08:00.0	18.84	65.93		
09/30/16 17:24:00.0	18.84	65.93		
09/30/16 17:40:00.0	18.84	65.93		
09/30/16 17:56:00.0	18.84	65.93		
09/30/16 18:12:00.0	18.84	65.93		
09/30/16 18:28:00.0	18.84	65.93		
09/30/16 18:44:00.0	18.84	65.93		
09/30/16 19:00:00.0	18.84	65.93		
09/30/16 19:16:00.0	18.84	65.93		
09/30/16 19:32:00.0	18.84	65.93		
09/30/16 19:48:00.0	18.84	65.93		
09/30/16 20:04:00.0	18.84	65.93		
09/30/16 20:20:00.0	18.84	65.93		
09/30/16 20:36:00.0	18.84	65.93		
09/30/16 20:52:00.0	18.84	65.93		
09/30/16 21:08:00.0	18.84	65.93		
09/30/16 21:24:00.0	18.84	65.93		
09/30/16 21:40:00.0	18.84	65.93		
09/30/16 21:56:00.0	18.84	65.93		
09/30/16 22:12:00.0	18.84	65.93		
09/30/16 22:28:00.0	18.84	65.93		
09/30/16 22:44:00.0	18.84	65.93		
09/30/16 23:00:00.0	18.84	65.93		
09/30/16 23:16:00.0	18.84	65.93		
09/30/16 23:32:00.0	18.84	65.93		
09/30/16 23:48:00.0	18.84	65.93		
10/01/16 00:04:00.0	18.84	65.93		
10/01/16 00:20:00.0	18.84	65.93		
10/01/16 00:36:00.0	18.84	65.93		
10/01/16 00:52:00.0	18.84	65.93		
10/01/16 01:08:00.0	18.84	65.93		
10/01/16 01:24:00.0	18.84	65.93		
10/01/16 01:40:00.0	18.54	65.39		
10/01/16 01:56:00.0	18.54	65.39		
10/01/16 02:12:00.0	18.54	65.39		
10/01/16 02:28:00.0	18.54	65.39		
10/01/16 02:44:00.0	18.54	65.39		
10/01/16 03:00:00.0	18.54	65.39		
10/01/16 03:16:00.0	18.54	65.39		
10/01/16 03:32:00.0	18.54	65.39		
10/01/16 03:48:00.0	18.54	65.39		
10/01/16 04:04:00.0	18.54	65.39		
10/01/16 04:20:00.0	18.84	65.93		
10/01/16 04:36:00.0	18.54	65.39		
10/01/16 04:52:00.0	18.54	65.39		
10/01/16 05:08:00.0	18.54	65.39		
10/01/16 05:24:00.0	18.54	65.39		
10/01/16 05:40:00.0	18.54	65.39		
10/01/16 05:56:00.0	18.54	65.39		
10/01/16 06:12:00.0	18.54	65.39		
10/01/16 06:28:00.0	18.54	65.39		
10/01/16 06:44:00.0	18.54	65.39		
10/01/16 07:00:00.0	18.54	65.39		
10/01/16 07:16:00.0	18.54	65.39		
10/01/16 07:32:00.0	18.54	65.39		
10/01/16 07:48:00.0	18.54	65.39		
10/01/16 08:04:00.0	18.54	65.39		
10/01/16 08:20:00.0	18.54	65.39		
10/01/16 08:36:00.0	18.54	65.39		
10/01/16 08:52:00.0	18.54	65.39		
10/01/16 09:08:00.0	18.54	65.39		
10/01/16 09:24:00.0	18.54	65.39		
10/01/16 09:40:00.0	18.54	65.39		
10/01/16 09:56:00.0	18.54	65.39		
10/01/16 10:12:00.0	18.54	65.39		
10/01/16 10:28:00.0	18.54	65.39		
10/01/16 10:44:00.0	18.54	65.39		
10/01/16 11:00:00.0	18.54	65.39		
10/01/16 11:16:00.0	18.54	65.39		
10/01/16 11:32:00.0	18.54	65.39		
10/01/16 11:48:00.0	18.54	65.39		
10/01/16 12:04:00.0	18.54	65.39		
10/01/16 12:20:00.0	18.54	65.39		
10/01/16 12:36:00.0	18.54	65.39		
10/01/16 12:52:00.0	18.54	65.39		
10/01/16 13:08:00.0	18.54	65.39		
10/01/16 13:24:00.0	18.54	65.39		
10/01/16 13:40:00.0	18.54	65.39		
10/01/16 13:56:00.0	18.54	65.39		
10/01/16 14:12:00.0	18.54	65.39		
10/01/16 14:28:00.0	18.54	65.39		
10/01/16 14:44:00.0	18.54	65.39		
10/01/16 15:00:00.0	18.54	65.39		
10/01/16 15:16:00.0	18.54	65.39		
10/01/16 15:32:00.0	18.54	65.39		
10/01/16 15:48:00.0	18.54	65.39		
10/01/16 16:04:00.0	18.54	65.39		
10/01/16 16:20:00.0	18.54	65.39		
10/01/16 16:36:00.0	18.54	65.39		
10/01/16 16:52:00.0	18.54	65.39		
10/01/16 17:08:00.0	18.54	65.39		
10/01/16 17:24:00.0	18.54	65.39		
10/01/16 17:40:00.0	18.54	65.39		
10/01/16 17:56:00.0	18.54	65.39		
10/01/16 18:12:00.0	18.54	65.39		
10/01/16 18:28:00.0	18.54	65.39		
10/01/16 18:44:00.0	18.54	65.39		
10/01/16 19:00:00.0	18.54	65.39		
10/01/16 19:16:00.0	18.54	65.39		
10/01/16 19:32:00.0	18.54	65.39		
10/01/16 19:48:00.0	18.54	65.39		
10/01/16 20:04:00.0	18.54	65.39		
10/01/16 20:20:00.0	18.54	65.39		
10/01/16 20:36:00.0	18.54	65.39		
10/01/16 20:52:00.0	18.54	65.39		
10/01/16 21:08:00.0	18.54	65.39		
10/01/16 21:24:00.0	18.54	65.39		
10/01/16 21:40:00.0	18.54	65.39		
10/01/16 21:56:00.0	18.54	65.39		
10/01/16 22:12:00.0	18.54	65.39		
10/01/16 22:28:00.0	18.54	65.39		
10/01/16 22:44:00.0	18.54	65.39		
10/01/16 23:00:00.0	18.54	65.39		
10/01/16 23:16:00.0	18.54	65.39		
10/01/16 23:32:00.0	18.54	65.39		
10/01/16 23:48:00.0	18.54	65.39		
