RecNum	DateTime	TR_052717_1
4998	07/19/17 07:15:00 AM	12.207
4999	07/19/17 07:30:00 AM	12.207
5000	07/19/17 07:45:00 AM	12.207
5001	07/19/17 08:00:00 AM	12.207
5002	07/19/17 08:15:00 AM	12.207
5003	07/19/17 08:30:00 AM	12.207
5004	07/19/17 08:45:00 AM	12.207
5005	07/19/17 09:00:00 AM	12.304
5006	07/19/17 09:15:00 AM	12.207
5007	07/19/17 09:30:00 AM	12.207
5008	07/19/17 09:45:00 AM	12.207
5009	07/19/17 10:00:00 AM	12.207
5010	07/19/17 10:15:00 AM	12.207
5011	07/19/17 10:30:00 AM	12.207
5012	07/19/17 10:45:00 AM	12.207
5013	07/19/17 11:00:00 AM	12.207
5014	07/19/17 11:15:00 AM	12.207
5015	07/19/17 11:30:00 AM	12.207
5016	07/19/17 11:45:00 AM	12.207
5017	07/19/17 12:00:00 PM	12.304
5018	07/19/17 12:15:00 PM	12.304
5019	07/19/17 12:30:00 PM	12.304
5020	07/19/17 12:45:00 PM	12.304
5021	07/19/17 01:00:00 PM	12.304
5022	07/19/17 01:15:00 PM	12.304
5023	07/19/17 01:30:00 PM	12.304
5024	07/19/17 01:45:00 PM	12.304
5025	07/19/17 02:00:00 PM	12.304
5026	07/19/17 02:15:00 PM	12.304
5027	07/19/17 02:30:00 PM	12.304
5028	07/19/17 02:45:00 PM	12.304
5029	07/19/17 03:00:00 PM	12.304
5030	07/19/17 03:15:00 PM	12.304
5031	07/19/17 03:30:00 PM	12.304
5032	07/19/17 03:45:00 PM	12.304
5033	07/19/17 04:00:00 PM	12.304
5034	07/19/17 04:15:00 PM	12.304
5035	07/19/17 04:30:00 PM	12.304
5036	07/19/17 04:45:00 PM	12.304
5037	07/19/17 05:00:00 PM	12.304
5038	07/19/17 05:15:00 PM	12.304
5039	07/19/17 05:30:00 PM	12.304
5040	07/19/17 05:45:00 PM	12.304
5041	07/19/17 06:00:00 PM	12.304
5042	07/19/17 06:15:00 PM	12.304
5043	07/19/17 06:30:00 PM	12.304
5044	07/19/17 06:45:00 PM	12.304
5045	07/19/17 07:00:00 PM	12.304
5046	07/19/17 07:15:00 PM	12.304
5047	07/19/17 07:30:00 PM	12.304
5048	07/19/17 07:45:00 PM	12.304
5049	07/19/17 08:00:00 PM	12.304
5050	07/19/17 08:15:00 PM	12.207
5051	07/19/17 08:30:00 PM	12.304
5052	07/19/17 08:45:00 PM	12.207
5053	07/19/17 09:00:00 PM	12.304
5054	07/19/17 09:15:00 PM	12.304
5055	07/19/17 09:30:00 PM	12.304
5056	07/19/17 09:45:00 PM	12.304
5057	07/19/17 10:00:00 PM	12.304
5058	07/19/17 10:15:00 PM	12.304
5059	07/19/17 10:30:00 PM	12.304
5060	07/19/17 10:45:00 PM	12.304
5061	07/19/17 11:00:00 PM	12.304
5062	07/19/17 11:15:00 PM	12.304
5063	07/19/17 11:30:00 PM	12.304
5064	07/19/17 11:45:00 PM	12.304
5065	07/20/17 12:00:00 AM	12.304
5066	07/20/17 12:15:00 AM	12.304
5067	07/20/17 12:30:00 AM	12.304
5068	07/20/17 12:45:00 AM	12.304
5069	07/20/17 01:00:00 AM	12.304
5070	07/20/17 01:15:00 AM	12.304
5071	07/20/17 01:30:00 AM	12.401
5072	07/20/17 01:45:00 AM	12.401
5073	07/20/17 02:00:00 AM	12.401
5074	07/20/17 02:15:00 AM	12.401
5075	07/20/17 02:30:00 AM	12.401
5076	07/20/17 02:45:00 AM	12.497
5077	07/20/17 03:00:00 AM	12.401
5078	07/20/17 03:15:00 AM	12.401
5079	07/20/17 03:30:00 AM	12.304
5080	07/20/17 03:45:00 AM	12.207
5081	07/20/17 04:00:00 AM	12.207
5082	07/20/17 04:15:00 AM	12.110
5083	07/20/17 04:30:00 AM	12.110
5084	07/20/17 04:45:00 AM	12.013
5085	07/20/17 05:00:00 AM	12.013
5086	07/20/17 05:15:00 AM	12.013
5087	07/20/17 05:30:00 AM	12.013
5088	07/20/17 05:45:00 AM	12.013
5089	07/20/17 06:00:00 AM	11.916
5090	07/20/17 06:15:00 AM	11.916
5091	07/20/17 06:30:00 AM	11.916
5092	07/20/17 06:45:00 AM	11.916
5093	07/20/17 07:00:00 AM	11.916
5094	07/20/17 07:15:00 AM	11.916
5095	07/20/17 07:30:00 AM	11.916
5096	07/20/17 07:45:00 AM	12.013
5097	07/20/17 08:00:00 AM	12.013
5098	07/20/17 08:15:00 AM	12.013
5099	07/20/17 08:30:00 AM	12.013
5100	07/20/17 08:45:00 AM	12.013
5101	07/20/17 09:00:00 AM	12.013
5102	07/20/17 09:15:00 AM	12.013
5103	07/20/17 09:30:00 AM	12.013
5104	07/20/17 09:45:00 AM	12.013
5105	07/20/17 10:00:00 AM	12.110
5106	07/20/17 10:15:00 AM	12.110
5107	07/20/17 10:30:00 AM	12.110
5108	07/20/17 10:45:00 AM	12.110
5109	07/20/17 11:00:00 AM	12.207
5110	07/20/17 11:15:00 AM	12.207
5111	07/20/17 11:30:00 AM	12.207
5112	07/20/17 11:45:00 AM	12.207
5113	07/20/17 12:00:00 PM	12.207
5114	07/20/17 12:15:00 PM	12.207
5115	07/20/17 12:30:00 PM	12.207
5116	07/20/17 12:45:00 PM	12.207
5117	07/20/17 01:00:00 PM	12.207
5118	07/20/17 01:15:00 PM	12.207
5119	07/20/17 01:30:00 PM	12.207
5120	07/20/17 01:45:00 PM	12.207
5121	07/20/17 02:00:00 PM	12.207
5122	07/20/17 02:15:00 PM	12.207
5123	07/20/17 02:30:00 PM	12.207
5124	07/20/17 02:45:00 PM	12.207
5125	07/20/17 03:00:00 PM	12.304
5126	07/20/17 03:15:00 PM	12.207
5127	07/20/17 03:30:00 PM	12.207
5128	07/20/17 03:45:00 PM	12.207
5129	07/20/17 04:00:00 PM	12.207
5130	07/20/17 04:15:00 PM	12.207
5131	07/20/17 04:30:00 PM	12.207
5132	07/20/17 04:45:00 PM	12.110
5133	07/20/17 05:00:00 PM	12.110
5134	07/20/17 05:15:00 PM	12.110
5135	07/20/17 05:30:00 PM	12.110
5136	07/20/17 05:45:00 PM	12.110
5137	07/20/17 06:00:00 PM	12.110
5138	07/20/17 06:15:00 PM	12.110
5139	07/20/17 06:30:00 PM	12.110
5140	07/20/17 06:45:00 PM	12.110
5141	07/20/17 07:00:00 PM	12.110
5142	07/20/17 07:15:00 PM	12.110
5143	07/20/17 07:30:00 PM	12.110
5144	07/20/17 07:45:00 PM	12.110
5145	07/20/17 08:00:00 PM	12.110
5146	07/20/17 08:15:00 PM	12.110
5147	07/20/17 08:30:00 PM	12.110
5148	07/20/17 08:45:00 PM	12.110
5149	07/20/17 09:00:00 PM	12.110
5150	07/20/17 09:15:00 PM	12.110
5151	07/20/17 09:30:00 PM	12.110
5152	07/20/17 09:45:00 PM	12.110
5153	07/20/17 10:00:00 PM	12.110
5154	07/20/17 10:15:00 PM	12.013
5155	07/20/17 10:30:00 PM	12.110
5156	07/20/17 10:45:00 PM	12.110
5157	07/20/17 11:00:00 PM	12.207
5158	07/20/17 11:15:00 PM	12.207
5159	07/20/17 11:30:00 PM	12.207
5160	07/20/17 11:45:00 PM	12.207
5161	07/21/17 12:00:00 AM	12.207
5162	07/21/17 12:15:00 AM	12.207
5163	07/21/17 12:30:00 AM	12.207
5164	07/21/17 12:45:00 AM	12.207
5165	07/21/17 01:00:00 AM	12.207
5166	07/21/17 01:15:00 AM	12.207
5167	07/21/17 01:30:00 AM	12.207
5168	07/21/17 01:45:00 AM	12.207
5169	07/21/17 02:00:00 AM	12.207
5170	07/21/17 02:15:00 AM	12.207
5171	07/21/17 02:30:00 AM	12.207
5172	07/21/17 02:45:00 AM	12.207
5173	07/21/17 03:00:00 AM	12.207
5174	07/21/17 03:15:00 AM	12.304
5175	07/21/17 03:30:00 AM	12.304
5176	07/21/17 03:45:00 AM	12.304
5177	07/21/17 04:00:00 AM	12.304
5178	07/21/17 04:15:00 AM	12.207
5179	07/21/17 04:30:00 AM	12.110
5180	07/21/17 04:45:00 AM	12.110
5181	07/21/17 05:00:00 AM	12.013
5182	07/21/17 05:15:00 AM	12.013
5183	07/21/17 05:30:00 AM	12.013
5184	07/21/17 05:45:00 AM	12.013
5185	07/21/17 06:00:00 AM	12.013
5186	07/21/17 06:15:00 AM	11.916
5187	07/21/17 06:30:00 AM	11.916
5188	07/21/17 06:45:00 AM	11.916
5189	07/21/17 07:00:00 AM	11.916
5190	07/21/17 07:15:00 AM	11.916
5191	07/21/17 07:30:00 AM	11.916
5192	07/21/17 07:45:00 AM	11.916
5193	07/21/17 08:00:00 AM	11.916
5194	07/21/17 08:15:00 AM	11.916
5195	07/21/17 08:30:00 AM	11.916
5196	07/21/17 08:45:00 AM	11.916
5197	07/21/17 09:00:00 AM	11.916
5198	07/21/17 09:15:00 AM	11.916
5199	07/21/17 09:30:00 AM	11.916
5200	07/21/17 09:45:00 AM	11.916
5201	07/21/17 10:00:00 AM	11.916
5202	07/21/17 10:15:00 AM	11.916
5203	07/21/17 10:30:00 AM	11.916
5204	07/21/17 10:45:00 AM	12.013
5205	07/21/17 11:00:00 AM	11.916
5206	07/21/17 11:15:00 AM	12.013
5207	07/21/17 11:30:00 AM	12.013
5208	07/21/17 11:45:00 AM	12.013
5209	07/21/17 12:00:00 PM	12.110
5210	07/21/17 12:15:00 PM	12.110
5211	07/21/17 12:30:00 PM	12.110
5212	07/21/17 12:45:00 PM	12.110
5213	07/21/17 01:00:00 PM	12.110
5214	07/21/17 01:15:00 PM	12.110
5215	07/21/17 01:30:00 PM	12.110
5216	07/21/17 01:45:00 PM	12.110
5217	07/21/17 02:00:00 PM	12.110
5218	07/21/17 02:15:00 PM	12.110
5219	07/21/17 02:30:00 PM	12.110
5220	07/21/17 02:45:00 PM	12.110
5221	07/21/17 03:00:00 PM	12.110
5222	07/21/17 03:15:00 PM	12.110
5223	07/21/17 03:30:00 PM	12.110
5224	07/21/17 03:45:00 PM	12.110
5225	07/21/17 04:00:00 PM	12.110
5226	07/21/17 04:15:00 PM	12.110
5227	07/21/17 04:30:00 PM	12.110
5228	07/21/17 04:45:00 PM	12.110
5229	07/21/17 05:00:00 PM	12.013
5230	07/21/17 05:15:00 PM	12.013
5231	07/21/17 05:30:00 PM	12.110
5232	07/21/17 05:45:00 PM	12.013
5233	07/21/17 06:00:00 PM	12.013
5234	07/21/17 06:15:00 PM	12.013
5235	07/21/17 06:30:00 PM	12.013
5236	07/21/17 06:45:00 PM	12.013
5237	07/21/17 07:00:00 PM	12.013
5238	07/21/17 07:15:00 PM	12.013
5239	07/21/17 07:30:00 PM	12.013
5240	07/21/17 07:45:00 PM	12.013
5241	07/21/17 08:00:00 PM	12.013
5242	07/21/17 08:15:00 PM	12.013
5243	07/21/17 08:30:00 PM	12.013
5244	07/21/17 08:45:00 PM	12.013
5245	07/21/17 09:00:00 PM	12.110
5246	07/21/17 09:15:00 PM	12.110
5247	07/21/17 09:30:00 PM	12.110
5248	07/21/17 09:45:00 PM	12.110
5249	07/21/17 10:00:00 PM	12.110
5250	07/21/17 10:15:00 PM	12.110
5251	07/21/17 10:30:00 PM	12.110
5252	07/21/17 10:45:00 PM	12.110
5253	07/21/17 11:00:00 PM	12.207
5254	07/21/17 11:15:00 PM	12.207
5255	07/21/17 11:30:00 PM	12.207
5256	07/21/17 11:45:00 PM	12.207
5257	07/22/17 12:00:00 AM	12.110
5258	07/22/17 12:15:00 AM	12.110
5259	07/22/17 12:30:00 AM	12.110
5260	07/22/17 12:45:00 AM	12.110
5261	07/22/17 01:00:00 AM	12.110
5262	07/22/17 01:15:00 AM	12.110
5263	07/22/17 01:30:00 AM	12.110
5264	07/22/17 01:45:00 AM	12.110
5265	07/22/17 02:00:00 AM	12.207
5266	07/22/17 02:15:00 AM	12.207
5267	07/22/17 02:30:00 AM	12.207
5268	07/22/17 02:45:00 AM	12.207
5269	07/22/17 03:00:00 AM	12.207
5270	07/22/17 03:15:00 AM	12.207
5271	07/22/17 03:30:00 AM	12.207
5272	07/22/17 03:45:00 AM	12.207
5273	07/22/17 04:00:00 AM	12.207
5274	07/22/17 04:15:00 AM	12.207
5275	07/22/17 04:30:00 AM	12.207
5276	07/22/17 04:45:00 AM	12.304
5277	07/22/17 05:00:00 AM	12.207
5278	07/22/17 05:15:00 AM	12.207
5279	07/22/17 05:30:00 AM	12.207
5280	07/22/17 05:45:00 AM	12.207
5281	07/22/17 06:00:00 AM	12.110
5282	07/22/17 06:15:00 AM	12.110
5283	07/22/17 06:30:00 AM	12.110
5284	07/22/17 06:45:00 AM	12.110
5285	07/22/17 07:00:00 AM	12.013
5286	07/22/17 07:15:00 AM	12.013
5287	07/22/17 07:30:00 AM	12.013
5288	07/22/17 07:45:00 AM	12.013
5289	07/22/17 08:00:00 AM	12.013
5290	07/22/17 08:15:00 AM	11.916
5291	07/22/17 08:30:00 AM	12.013
5292	07/22/17 08:45:00 AM	12.013
5293	07/22/17 09:00:00 AM	11.916
5294	07/22/17 09:15:00 AM	11.916
5295	07/22/17 09:30:00 AM	12.013
5296	07/22/17 09:45:00 AM	11.916
5297	07/22/17 10:00:00 AM	11.916
5298	07/22/17 10:15:00 AM	11.916
5299	07/22/17 10:30:00 AM	11.916
5300	07/22/17 10:45:00 AM	12.013
5301	07/22/17 11:00:00 AM	12.013
5302	07/22/17 11:15:00 AM	12.013
5303	07/22/17 11:30:00 AM	12.013
5304	07/22/17 11:45:00 AM	12.110
5305	07/22/17 12:00:00 PM	12.110
5306	07/22/17 12:15:00 PM	12.207
5307	07/22/17 12:30:00 PM	12.207
5308	07/22/17 12:45:00 PM	12.207
5309	07/22/17 01:00:00 PM	12.207
5310	07/22/17 01:15:00 PM	12.207
5311	07/22/17 01:30:00 PM	12.304
5312	07/22/17 01:45:00 PM	12.304
5313	07/22/17 02:00:00 PM	12.304
5314	07/22/17 02:15:00 PM	12.304
5315	07/22/17 02:30:00 PM	12.304
5316	07/22/17 02:45:00 PM	12.304
5317	07/22/17 03:00:00 PM	12.304
5318	07/22/17 03:15:00 PM	12.304
5319	07/22/17 03:30:00 PM	12.304
5320	07/22/17 03:45:00 PM	12.304
5321	07/22/17 04:00:00 PM	12.304
5322	07/22/17 04:15:00 PM	12.304
5323	07/22/17 04:30:00 PM	12.304
5324	07/22/17 04:45:00 PM	12.304
5325	07/22/17 05:00:00 PM	12.304
5326	07/22/17 05:15:00 PM	12.304
5327	07/22/17 05:30:00 PM	12.304
5328	07/22/17 05:45:00 PM	12.304
5329	07/22/17 06:00:00 PM	12.207
5330	07/22/17 06:15:00 PM	12.207
5331	07/22/17 06:30:00 PM	12.207
5332	07/22/17 06:45:00 PM	12.110
5333	07/22/17 07:00:00 PM	12.110
5334	07/22/17 07:15:00 PM	12.110
5335	07/22/17 07:30:00 PM	12.110
5336	07/22/17 07:45:00 PM	12.013
5337	07/22/17 08:00:00 PM	12.013
5338	07/22/17 08:15:00 PM	12.013
5339	07/22/17 08:30:00 PM	12.013
5340	07/22/17 08:45:00 PM	12.013
5341	07/22/17 09:00:00 PM	12.013
5342	07/22/17 09:15:00 PM	12.013
5343	07/22/17 09:30:00 PM	12.013
5344	07/22/17 09:45:00 PM	12.013
5345	07/22/17 10:00:00 PM	12.013
5346	07/22/17 10:15:00 PM	12.013
5347	07/22/17 10:30:00 PM	12.013
5348	07/22/17 10:45:00 PM	12.013
5349	07/22/17 11:00:00 PM	12.013
5350	07/22/17 11:15:00 PM	12.110
5351	07/22/17 11:30:00 PM	12.110
5352	07/22/17 11:45:00 PM	12.110
5353	07/23/17 12:00:00 AM	12.110
5354	07/23/17 12:15:00 AM	12.207
5355	07/23/17 12:30:00 AM	12.207
5356	07/23/17 12:45:00 AM	12.110
5357	07/23/17 01:00:00 AM	12.110
5358	07/23/17 01:15:00 AM	12.207
5359	07/23/17 01:30:00 AM	12.207
5360	07/23/17 01:45:00 AM	12.207
5361	07/23/17 02:00:00 AM	12.207
5362	07/23/17 02:15:00 AM	12.207
5363	07/23/17 02:30:00 AM	12.207
5364	07/23/17 02:45:00 AM	12.207
5365	07/23/17 03:00:00 AM	12.304
5366	07/23/17 03:15:00 AM	12.304
5367	07/23/17 03:30:00 AM	12.304
5368	07/23/17 03:45:00 AM	12.207
5369	07/23/17 04:00:00 AM	12.207
5370	07/23/17 04:15:00 AM	12.207
5371	07/23/17 04:30:00 AM	12.207
5372	07/23/17 04:45:00 AM	12.207
5373	07/23/17 05:00:00 AM	12.207
5374	07/23/17 05:15:00 AM	12.207
5375	07/23/17 05:30:00 AM	12.304
5376	07/23/17 05:45:00 AM	12.304
5377	07/23/17 06:00:00 AM	12.304
5378	07/23/17 06:15:00 AM	12.207
5379	07/23/17 06:30:00 AM	12.207
5380	07/23/17 06:45:00 AM	12.207
5381	07/23/17 07:00:00 AM	12.110
5382	07/23/17 07:15:00 AM	12.110
5383	07/23/17 07:30:00 AM	12.110
5384	07/23/17 07:45:00 AM	12.110
5385	07/23/17 08:00:00 AM	12.110
5386	07/23/17 08:15:00 AM	12.013
5387	07/23/17 08:30:00 AM	12.013
5388	07/23/17 08:45:00 AM	12.013
5389	07/23/17 09:00:00 AM	12.013
5390	07/23/17 09:15:00 AM	12.013
5391	07/23/17 09:30:00 AM	12.013
5392	07/23/17 09:45:00 AM	12.013
5393	07/23/17 10:00:00 AM	12.013
5394	07/23/17 10:15:00 AM	12.013
5395	07/23/17 10:30:00 AM	12.013
5396	07/23/17 10:45:00 AM	12.013
5397	07/23/17 11:00:00 AM	12.013
5398	07/23/17 11:15:00 AM	12.013
5399	07/23/17 11:30:00 AM	12.013
5400	07/23/17 11:45:00 AM	12.013
5401	07/23/17 12:00:00 PM	12.110
5402	07/23/17 12:15:00 PM	12.110
5403	07/23/17 12:30:00 PM	12.110
5404	07/23/17 12:45:00 PM	12.110
5405	07/23/17 01:00:00 PM	12.110
5406	07/23/17 01:15:00 PM	12.110
5407	07/23/17 01:30:00 PM	12.110
5408	07/23/17 01:45:00 PM	12.110
5409	07/23/17 02:00:00 PM	12.110
5410	07/23/17 02:15:00 PM	12.110
5411	07/23/17 02:30:00 PM	12.110
5412	07/23/17 02:45:00 PM	12.207
5413	07/23/17 03:00:00 PM	12.207
5414	07/23/17 03:15:00 PM	12.207
5415	07/23/17 03:30:00 PM	12.207
5416	07/23/17 03:45:00 PM	12.207
5417	07/23/17 04:00:00 PM	12.207
5418	07/23/17 04:15:00 PM	12.304
5419	07/23/17 04:30:00 PM	12.207
5420	07/23/17 04:45:00 PM	12.207
5421	07/23/17 05:00:00 PM	12.207
5422	07/23/17 05:15:00 PM	12.207
5423	07/23/17 05:30:00 PM	12.207
5424	07/23/17 05:45:00 PM	12.207
5425	07/23/17 06:00:00 PM	12.207
5426	07/23/17 06:15:00 PM	12.207
5427	07/23/17 06:30:00 PM	12.207
5428	07/23/17 06:45:00 PM	12.110
5429	07/23/17 07:00:00 PM	12.013
5430	07/23/17 07:15:00 PM	12.013
5431	07/23/17 07:30:00 PM	12.013
5432	07/23/17 07:45:00 PM	12.013
5433	07/23/17 08:00:00 PM	12.013
5434	07/23/17 08:15:00 PM	12.013
5435	07/23/17 08:30:00 PM	12.013
5436	07/23/17 08:45:00 PM	12.013
5437	07/23/17 09:00:00 PM	12.013
5438	07/23/17 09:15:00 PM	12.013
5439	07/23/17 09:30:00 PM	11.916
5440	07/23/17 09:45:00 PM	12.013
5441	07/23/17 10:00:00 PM	11.916
5442	07/23/17 10:15:00 PM	11.916
5443	07/23/17 10:30:00 PM	12.013
5444	07/23/17 10:45:00 PM	12.013
5445	07/23/17 11:00:00 PM	12.013
5446	07/23/17 11:15:00 PM	12.013
5447	07/23/17 11:30:00 PM	12.013
5448	07/23/17 11:45:00 PM	11.916
5449	07/24/17 12:00:00 AM	11.916
5450	07/24/17 12:15:00 AM	11.916
5451	07/24/17 12:30:00 AM	11.916
5452	07/24/17 12:45:00 AM	11.916
5453	07/24/17 01:00:00 AM	11.916
5454	07/24/17 01:15:00 AM	11.916
5455	07/24/17 01:30:00 AM	11.916
5456	07/24/17 01:45:00 AM	11.916
5457	07/24/17 02:00:00 AM	11.916
5458	07/24/17 02:15:00 AM	11.916
5459	07/24/17 02:30:00 AM	11.916
5460	07/24/17 02:45:00 AM	11.916
5461	07/24/17 03:00:00 AM	11.916
5462	07/24/17 03:15:00 AM	11.916
5463	07/24/17 03:30:00 AM	11.916
5464	07/24/17 03:45:00 AM	11.916
5465	07/24/17 04:00:00 AM	11.916
5466	07/24/17 04:15:00 AM	11.916
5467	07/24/17 04:30:00 AM	11.916
5468	07/24/17 04:45:00 AM	11.916
5469	07/24/17 05:00:00 AM	11.916
5470	07/24/17 05:15:00 AM	11.916
5471	07/24/17 05:30:00 AM	11.916
5472	07/24/17 05:45:00 AM	11.916
5473	07/24/17 06:00:00 AM	11.916
5474	07/24/17 06:15:00 AM	11.916
5475	07/24/17 06:30:00 AM	11.916
5476	07/24/17 06:45:00 AM	11.916
5477	07/24/17 07:00:00 AM	11.916
5478	07/24/17 07:15:00 AM	11.916
5479	07/24/17 07:30:00 AM	11.916
5480	07/24/17 07:45:00 AM	11.819
5481	07/24/17 08:00:00 AM	11.819
5482	07/24/17 08:15:00 AM	11.819
5483	07/24/17 08:30:00 AM	11.819
5484	07/24/17 08:45:00 AM	11.819
5485	07/24/17 09:00:00 AM	11.819
5486	07/24/17 09:15:00 AM	11.819
5487	07/24/17 09:30:00 AM	11.819
5488	07/24/17 09:45:00 AM	11.819
5489	07/24/17 10:00:00 AM	11.819
5490	07/24/17 10:15:00 AM	11.916
5491	07/24/17 10:30:00 AM	11.819
5492	07/24/17 10:45:00 AM	11.819
5493	07/24/17 11:00:00 AM	11.819
5494	07/24/17 11:15:00 AM	11.819
5495	07/24/17 11:30:00 AM	11.819
5496	07/24/17 11:45:00 AM	11.819
5497	07/24/17 12:00:00 PM	11.819
5498	07/24/17 12:15:00 PM	11.819
5499	07/24/17 12:30:00 PM	11.819
5500	07/24/17 12:45:00 PM	11.819
5501	07/24/17 01:00:00 PM	11.819
5502	07/24/17 01:15:00 PM	11.819
5503	07/24/17 01:30:00 PM	11.819
5504	07/24/17 01:45:00 PM	11.819
5505	07/24/17 02:00:00 PM	11.819
5506	07/24/17 02:15:00 PM	11.819
5507	07/24/17 02:30:00 PM	11.819
5508	07/24/17 02:45:00 PM	11.916
5509	07/24/17 03:00:00 PM	11.916
5510	07/24/17 03:15:00 PM	11.916
5511	07/24/17 03:30:00 PM	12.013
5512	07/24/17 03:45:00 PM	12.013
5513	07/24/17 04:00:00 PM	12.013
5514	07/24/17 04:15:00 PM	12.013
5515	07/24/17 04:30:00 PM	12.013
5516	07/24/17 04:45:00 PM	12.013
5517	07/24/17 05:00:00 PM	12.013
5518	07/24/17 05:15:00 PM	12.013
5519	07/24/17 05:30:00 PM	12.013
5520	07/24/17 05:45:00 PM	12.013
5521	07/24/17 06:00:00 PM	12.110
5522	07/24/17 06:15:00 PM	12.013
5523	07/24/17 06:30:00 PM	12.110
5524	07/24/17 06:45:00 PM	12.110
5525	07/24/17 07:00:00 PM	12.110
5526	07/24/17 07:15:00 PM	12.110
5527	07/24/17 07:30:00 PM	12.110
5528	07/24/17 07:45:00 PM	12.110
5529	07/24/17 08:00:00 PM	12.110
5530	07/24/17 08:15:00 PM	12.110
5531	07/24/17 08:30:00 PM	12.110
5532	07/24/17 08:45:00 PM	12.110
5533	07/24/17 09:00:00 PM	12.013
5534	07/24/17 09:15:00 PM	12.013
5535	07/24/17 09:30:00 PM	12.013
5536	07/24/17 09:45:00 PM	11.916
5537	07/24/17 10:00:00 PM	12.013
5538	07/24/17 10:15:00 PM	12.013
5539	07/24/17 10:30:00 PM	12.013
5540	07/24/17 10:45:00 PM	12.013
5541	07/24/17 11:00:00 PM	12.013
5542	07/24/17 11:15:00 PM	12.013
5543	07/24/17 11:30:00 PM	12.013
5544	07/24/17 11:45:00 PM	12.013
5545	07/25/17 12:00:00 AM	12.013
5546	07/25/17 12:15:00 AM	12.013
5547	07/25/17 12:30:00 AM	12.013
5548	07/25/17 12:45:00 AM	12.013
5549	07/25/17 01:00:00 AM	12.013
5550	07/25/17 01:15:00 AM	12.013
5551	07/25/17 01:30:00 AM	12.013
5552	07/25/17 01:45:00 AM	12.013
5553	07/25/17 02:00:00 AM	12.013
5554	07/25/17 02:15:00 AM	12.013
5555	07/25/17 02:30:00 AM	12.110
5556	07/25/17 02:45:00 AM	12.110
5557	07/25/17 03:00:00 AM	12.110
5558	07/25/17 03:15:00 AM	12.110
5559	07/25/17 03:30:00 AM	12.110
5560	07/25/17 03:45:00 AM	12.110
5561	07/25/17 04:00:00 AM	12.110
5562	07/25/17 04:15:00 AM	12.110
5563	07/25/17 04:30:00 AM	12.110
5564	07/25/17 04:45:00 AM	12.110
5565	07/25/17 05:00:00 AM	12.110
5566	07/25/17 05:15:00 AM	12.110
5567	07/25/17 05:30:00 AM	12.110
5568	07/25/17 05:45:00 AM	12.110
5569	07/25/17 06:00:00 AM	12.013
5570	07/25/17 06:15:00 AM	12.013
5571	07/25/17 06:30:00 AM	12.110
5572	07/25/17 06:45:00 AM	12.110
5573	07/25/17 07:00:00 AM	12.110
5574	07/25/17 07:15:00 AM	12.110
5575	07/25/17 07:30:00 AM	12.110
5576	07/25/17 07:45:00 AM	12.110
5577	07/25/17 08:00:00 AM	12.110
5578	07/25/17 08:15:00 AM	12.110
5579	07/25/17 08:30:00 AM	12.110
5580	07/25/17 08:45:00 AM	12.110
5581	07/25/17 09:00:00 AM	12.110
5582	07/25/17 09:15:00 AM	12.110
5583	07/25/17 09:30:00 AM	12.110
5584	07/25/17 09:45:00 AM	12.110
5585	07/25/17 10:00:00 AM	12.110
5586	07/25/17 10:15:00 AM	12.110
5587	07/25/17 10:30:00 AM	12.110
5588	07/25/17 10:45:00 AM	12.110
5589	07/25/17 11:00:00 AM	12.110
5590	07/25/17 11:15:00 AM	12.110
5591	07/25/17 11:30:00 AM	12.110
5592	07/25/17 11:45:00 AM	12.110
5593	07/25/17 12:00:00 PM	12.110
5594	07/25/17 12:15:00 PM	12.110
5595	07/25/17 12:30:00 PM	12.110
5596	07/25/17 12:45:00 PM	12.110
5597	07/25/17 01:00:00 PM	12.110
5598	07/25/17 01:15:00 PM	12.110
5599	07/25/17 01:30:00 PM	12.110
5600	07/25/17 01:45:00 PM	12.110
5601	07/25/17 02:00:00 PM	12.110
5602	07/25/17 02:15:00 PM	12.110
5603	07/25/17 02:30:00 PM	12.207
5604	07/25/17 02:45:00 PM	12.207
5605	07/25/17 03:00:00 PM	12.207
5606	07/25/17 03:15:00 PM	12.207
5607	07/25/17 03:30:00 PM	12.207
5608	07/25/17 03:45:00 PM	12.207
5609	07/25/17 04:00:00 PM	12.207
5610	07/25/17 04:15:00 PM	12.207
5611	07/25/17 04:30:00 PM	12.207
5612	07/25/17 04:45:00 PM	12.207
5613	07/25/17 05:00:00 PM	12.207
5614	07/25/17 05:15:00 PM	12.304
5615	07/25/17 05:30:00 PM	12.207
5616	07/25/17 05:45:00 PM	12.304
5617	07/25/17 06:00:00 PM	12.304
5618	07/25/17 06:15:00 PM	12.304
5619	07/25/17 06:30:00 PM	12.304
5620	07/25/17 06:45:00 PM	12.304
5621	07/25/17 07:00:00 PM	12.304
5622	07/25/17 07:15:00 PM	12.304
5623	07/25/17 07:30:00 PM	12.304
5624	07/25/17 07:45:00 PM	12.401
5625	07/25/17 08:00:00 PM	12.401
5626	07/25/17 08:15:00 PM	12.401
5627	07/25/17 08:30:00 PM	12.401
5628	07/25/17 08:45:00 PM	12.401
5629	07/25/17 09:00:00 PM	12.401
5630	07/25/17 09:15:00 PM	12.401
5631	07/25/17 09:30:00 PM	12.401
5632	07/25/17 09:45:00 PM	12.401
